Feature_ID,Feature_Name,Clean_Feature_Name,Target,Diameter,Center_Latitude,Center_Longitude,Northern_Latitude,Southern_Latitude,Eastern_Longitude,Western_Longitude,Coordinate_System,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Quad,Approval_Status,Approval_Date,Reference,Origin,Additional_Info,Last_Updated
4,Abalos Colles,Abalos Colles,Mars,235.83,76.83,288.35,78.78,74.81,293.39,284.54,Planetocentric  +East  0 - 360,Europe,Roman,"Collis, colles",CO,mc01,Approved,2003,57,"Named for classical albedo feature at 72N, 70W.",,10/1/2006
14147,Abalos Mensa,Abalos Mensa,Mars,129.18,81.17,284.4,82.4,80.21,290.52,279.34,Planetocentric  +East  0 - 360,Europe,Roman,"Mensa, mensae",MN,mc01,Approved,2006,57,Classical albedo feature name.,,7/24/2008
14148,Abalos Scopuli,Abalos Scopuli,Mars,109.16,80.72,283.44,81.96,80.2,290.52,279.47,Planetocentric  +East  0 - 360,Europe,Roman,"Scopulus, scopuli",SC,mc01,Approved,2006,57,Classical albedo feature name.,,7/24/2008
5,Abalos Undae,Abalos Undae,Mars,442.74,78.52,272.5,82.2,74.94,283.03,261.4,Planetocentric  +East  0 - 360,Europe,Roman,"Unda, undae",UN,mc01,Approved,1988,57,"Classical albedo feature at 72N, 70W.",,10/1/2006
6,Aban,Aban,Mars,4.28,15.91,111.1,15.94,15.87,111.14,111.06,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,mc14,Approved,1988,36,Town in Russia.,,11/17/2010
25,Abus Vallis,Abus Vallis,Mars,60.99,-5.49,212.8,-5.02,-5.99,212.84,212.72,Planetocentric  +East  0 - 360,Europe,Great Britain,"Vallis, valles",VA,mc16,Approved,1985,56,Classical name for Humber River in England.,,10/1/2006
31,Achar,Achar,Mars,5.36,45.43,123.16,45.48,45.39,123.23,123.1,Planetocentric  +East  0 - 360,South and Central America,Uruguay,"Crater, craters",AA,mc07,Approved,1979,36,Town in Uruguay.,,11/17/2010
34,Acheron Catena,Acheron Catena,Mars,421.77,37.47,259.2,40.7,33.51,261.71,256.71,Planetocentric  +East  0 - 360,Europe,Greek,"Catena, catenae",CA,mc03,Approved,1979,57,"Named for classical albedo feature at 35N, 140W.",,10/1/2006
35,Acheron Fossae,Acheron Fossae,Mars,703.11,38.27,224.98,40.03,31.47,230.92,216.9,Planetocentric  +East  0 - 360,Europe,Greek,"Fossa, fossae",FO,mc02,Approved,1979,57,"From classical albedo feature at 35N, 140W.",,10/1/2006
36,Acidalia Colles,Acidalia Colles,Mars,356.3,50.34,336.91,52.96,48.42,340.37,331.77,Planetocentric  +East  0 - 360,Europe,Greek,"Collis, colles",CO,mc04,Approved,2000,71,From classical albedo feature name.,,10/1/2006
37,Acidalia Mensa,Acidalia Mensa,Mars,226.86,46.69,334.66,48.69,45.03,337.03,331.81,Planetocentric  +East  0 - 360,Europe,Greek,"Mensa, mensae",MN,mc04,Approved,2000,71,From classical albedo feature name.,,10/1/2006
38,Acidalia Planitia,Acidalia Planitia,Mars,3362.97,49.76,339.26,68.67,14.76,15,305,Planetocentric  +East  0 - 360,Europe,Greek,"Planitia, planitiae",PL,mc04,Approved,1973,57,"From classical albedo feature at 44N, 21W.",,7/30/2013
14182,Ada,Ada,Mars,2.09,-3.06,356.78,-3.04,-3.08,356.79,356.76,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,mc19,Approved,14-Sep-06,74,"Town in Oklahoma, USA.",,11/17/2010
45,Adamas Labyrinthus,Adamas Labyrinthus,Mars,853,35.7,105.12,41.07,30.34,111.46,96.27,Planetocentric  +East  0 - 360,Europe,Greek,"Labyrinthus, labyrinthi",LB,mc06,Approved,1982,57,"Classical albedo feature name; ""A River of Diamonds""; today's River Sarbarnarekha in India.",,10/1/2006
46,Adams,Adams,Mars,90.22,30.91,163.1,31.68,30.15,163.99,162.22,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,mc07,Approved,1973,68,Walter S.; American astronomer (1876-1956).,,11/17/2010
65,Aeolis,Aeolis,Mars,0,-4.94,145,-4.94,-4.94,145,145,Planetocentric  +East  0 - 360,Europe,Greek,Albedo Feature,AL,mc23,Approved,1958,60,Floating island where winds were kept in a cave.,,10/1/2006
15019,Aeolis Dorsa,Aeolis Dorsa,Mars,459.17,-5.05,152.63,-1.03,-8.13,156.42,148.6,Planetocentric  +East  0 - 360,Europe,Greek,"Dorsum, dorsa",DO,mc23,Approved,27-Jul-12,71,Classical albedo feature name.,,7/27/2012
66,Aeolis Mensae,Aeolis Mensae,Mars,785.09,-3.25,140.63,2.07,-6.56,146.95,135.33,Planetocentric  +East  0 - 360,Europe,Greek,"Mensa, mensae",MN,mc23,Approved,1976,57,Classical albedo feature name.,,10/1/2006
15000,Aeolis Mons,Aeolis Mons,Mars,88.99,-5.08,137.85,-4.46,-5.61,138.62,137.11,Planetocentric  +East  0 - 360,Europe,Greek,"Mons, montes",MO,mc23,Approved,16-May-12,71,Classical albedo feature name.,,5/16/2012
15001,Aeolis Palus,Aeolis Palus,Mars,111.63,-4.47,137.42,-4.18,-5.39,138.65,136.75,Planetocentric  +East  0 - 360,Europe,Greek,"Palus, paludes",PA,mc23,Approved,16-May-12,71,Classical albedo feature name.,,5/16/2012
14165,Aeolis Planum,Aeolis Planum,Mars,852.81,-1.14,144.76,4.4,-6.68,149.98,139.08,Planetocentric  +East  0 - 360,Europe,Greek,"Planum, plana",PM,mc23,Approved,2006,71,Classical albedo feature name.,,10/1/2006
15031,Aeolis Serpens,Aeolis Serpens,Mars,538.55,-1.38,149.57,2.48,-4.9,152,147.68,Planetocentric  +East  0 - 360,Europe,Greek,"Serpens, serpentes",SE,mc23,Approved,27-Aug-12,57,Classical albedo feature name.,,8/27/2012
68,Aeria,Aeria,Mars,0,9.88,50,9.88,9.88,50,50,Planetocentric  +East  0 - 360,Europe,Greek,Albedo Feature,AL,mc13,Approved,1958,60,"Greek name for Egypt; ""far land of mist"".",,10/1/2006
69,Aesacus Dorsum,Aesacus Dorsum,Mars,276.69,36.82,153.15,38.69,34.7,154.72,152.28,Planetocentric  +East  0 - 360,Europe,Greek,"Dorsum, dorsa",DO,mc07,Approved,1985,57,"From albedo feature at 45N, 205W.",,10/1/2006
71,Aetheria,Aetheria,Mars,0,39.67,130,39.67,39.67,130,130,Planetocentric  +East  0 - 360,Europe,Greek,Albedo Feature,AL,mc07,Approved,1958,60,Upper world; land of living.,,10/1/2006
72,Aethiopis,Aethiopis,Mars,0,9.88,130,9.88,9.88,130,130,Planetocentric  +East  0 - 360,Europe,Greek,Albedo Feature,AL,mc14,Approved,1958,60,Countries of the Ethiopians on southern edge of the Earth.,,10/1/2006
79,Aganippe Fossa,Aganippe Fossa,Mars,537.16,-8.49,234,-4.06,-12.85,235.23,233.14,Planetocentric  +East  0 - 360,Europe,Greek,"Fossa, fossae",FO,mc17,Approved,1976,57,Classical albedo feature name.,,10/1/2006
81,Agassiz,Agassiz,Mars,108.77,-69.88,271.11,-68.97,-70.8,273.8,268.46,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,mc30,Approved,1973,68,Jean L.; American naturalist (1807-1873).,,11/17/2010
114,Airy,Airy,Mars,43.05,-5.14,0.05,-4.77,-5.5,0.42,-0.31,Planetocentric  +East  0 - 360,Europe,Great Britain,"Crater, craters",AA,mc20,Approved,1973,68,George B.; British astronomer (1801-1892).,,11/17/2010
115,Airy-0,Airy 0,Mars,0.79,-5.07,0,-5.07,-5.08,0.01,-0.01,Planetocentric  +East  0 - 360,Europe,Great Britain,"Crater, craters",AA,mc20,Approved,2003,309,Small crater within crater Airy that defines zero degrees longitude on Mars.,,9/11/2013
124,Ajon,Ajon,Mars,8.08,16.49,103.14,16.56,16.42,103.21,103.07,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,mc14,Approved,1988,36,Town in Russia.,,11/17/2010
131,Aki,Aki,Mars,7.87,-35.46,299.76,-35.4,-35.53,299.84,299.68,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,mc25,Approved,1979,36,Town in Japan.,,11/17/2010
139,Aktaj,Aktaj,Mars,5.01,20.41,313.51,20.45,20.37,313.56,313.47,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,mc10,Approved,1988,36,Town in Russia.,,11/17/2010
14183,Alamos,Alamos,Mars,6.44,23.48,322.88,23.54,23.43,322.93,322.82,Planetocentric  +East  0 - 360,North America,Mexico,"Crater, craters",AA,mc11,Approved,14-Sep-06,179,Town in Mexico.,,11/17/2010
157,Alba Catena,Alba Catena,Mars,144.86,35.04,245.42,36.26,33.83,245.44,245.35,Planetocentric  +East  0 - 360,Europe,Latin,"Catena, catenae",CA,mc03,Approved,1985,57,Classical albedo name.,,10/1/2006
158,Alba Fossae,Alba Fossae,Mars,2072.02,49.39,253.18,66.91,33.89,264.08,243.77,Planetocentric  +East  0 - 360,Europe,Latin,"Fossa, fossae",FO,mc03,Approved,1973,57,Classical albedo name.,,10/1/2006
14306,Alba Mons,Alba Mons,Mars,548.02,41.08,249.29,45.63,36.53,255.21,243.71,Planetocentric  +East  0 - 360,Europe,Latin,"Mons, montes",MO,mc03,Approved,19-Sep-07,57,Classical albedo feature name.,Name introduced to represent the entire edifice. See the entry for Alba Patera.,9/19/2007
160,Albany,Albany,Mars,2.15,22.96,310.98,22.98,22.94,311,310.96,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,mc10,Approved,1979,36,American colonial town (New York).,,11/17/2010
159,Alba Patera,Alba Patera,Mars,65.98,39.53,250.82,39.94,39.14,251.55,250.12,Planetocentric  +East  0 - 360,Europe,Latin,"Patera, paterae",PE,mc03,Approved,1973,57,Classical albedo name.,"Size changed Sept. 19, 2007 to correspond only to the central depression.",9/19/2007
164,Albi,Albi,Mars,9.07,-41.47,324.99,-41.4,-41.55,325.1,324.89,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,mc26,Approved,1976,36,Town in France.,,11/17/2010
165,Albor Fossae,Albor Fossae,Mars,155,18.09,150.78,18.6,17.74,151.95,149.43,Planetocentric  +East  0 - 360,Europe,Latin,"Fossa, fossae",FO,mc15,Approved,1985,57,"From albedo feature at 20N, 205W.",,10/1/2006
166,Albor Tholus,Albor Tholus,Mars,158.38,18.87,150.47,19.99,17.63,151.88,149.06,Planetocentric  +East  0 - 360,Europe,Latin,"Tholus, tholi",TH,mc15,Approved,1973,57,Classical albedo feature name.,,10/1/2006
178,Alexey Tolstoy,Alexey Tolstoy,Mars,93.04,-47.44,125.34,-46.65,-48.22,126.5,124.18,Planetocentric  +East  0 - 360,Europe,Soviet,"Crater, craters",AA,mc29,Approved,1982,,Aleksey; Soviet writer (1882-1945).,,11/17/2010
182,Alga,Alga,Mars,18.72,-24.34,333.32,-24.18,-24.5,333.5,333.15,Planetocentric  +East  0 - 360,Asia,Kazakhstan,"Crater, craters",AA,mc19,Approved,1976,36,Town in Kazakhstan.,,11/17/2010
189,Alitus,Alitus,Mars,50,-34.91,321.86,-34.51,-35.31,322.16,321.56,Planetocentric  +East  0 - 360,Europe,Lithuania,"Crater, craters",AA,mc26,Approved,1979,58,"(Alytus), town in Lithuania.",,7/22/2013
193,Allegheny Vallis,Allegheny Vallis,Mars,171.08,-9.01,306.1,-8.41,-9.73,307.21,305.06,Planetocentric  +East  0 - 360,North America,United States,"Vallis, valles",VA,mc18,Approved,2003,74,"River in Pennsylvania, USA.",,10/30/2008
15605,Alnif,Alnif,Mars,23.99,-15.14,328.91,-14.93,-15.33,329.11,328.68,Planetocentric  +East  0 - 360,Africa,Morocco,"Crater, craters",AA,mc19,Approved,5-Jul-17,74,Town in Morocco.,,7/5/2017
205,Alpheus Colles,Alpheus Colles,Mars,633.03,-39.38,61.53,-34.4,-44.51,66.5,56.68,Planetocentric  +East  0 - 360,Europe,Greek,"Collis, colles",CO,mc28,Approved,1985,55,"From albedo feature at 45S, 292W.",,10/1/2006
151,Al-Qahira Vallis,Al Qahira Vallis,Mars,600,-18.23,162.41,-14.41,-21.79,165.36,159.61,Planetocentric  +East  0 - 360,Asia,Indonesia,"Vallis, valles",VA,mc23,Approved,1973,62,"Word for 'Mars' in Arabic, Indonesian, Malay.",,10/1/2006
218,Amazonis,Amazonis,Mars,0,0,220,0,0,220,220,Planetocentric  +East  0 - 360,Europe,Greek,Albedo Feature,AL,,Approved,1958,60,Land of the Amazons; on the island Hesperia.,,10/1/2006
219,Amazonis Mensa,Amazonis Mensa,Mars,414.04,-1.98,213.1,0.96,-4.09,216.33,210.26,Planetocentric  +East  0 - 360,Europe,Greek,"Mensa, mensae",MN,mc16,Approved,2003,60,Classical albedo feature name.,,10/1/2006
220,Amazonis Planitia,Amazonis Planitia,Mars,2809.04,25.75,197.09,49.75,2.14,219.42,180.34,Planetocentric  +East  0 - 360,Europe,Greek,"Planitia, planitiae",PL,mc08,Approved,1973,57,Classical albedo feature name; home of the Amazons.,,6/21/2012
221,Amazonis Sulci,Amazonis Sulci,Mars,250.59,-2.15,216.29,-0.23,-4.15,216.62,212.75,Planetocentric  +East  0 - 360,Europe,Greek,"Sulcus, sulci",SU,mc16,Approved,1985,57,Albedo feature name; home of the Amazons.,,10/1/2006
226,Amenthes,Amenthes,Mars,0,4.94,110,4.94,4.94,110,110,Planetocentric  +East  0 - 360,Africa,Egypt,Albedo Feature,AL,mc14,Approved,1958,60,Egyptian name for place where souls of the dead go.,,10/1/2006
6960,Amenthes Cavi,Amenthes Cavi,Mars,1330.5,16.23,114.52,18.9,12.29,125.84,102.98,Planetocentric  +East  0 - 360,Africa,Egypt,"Cavus, cavi",CB,mc14,Approved,2006,71,Classical albedo feature name.,,10/1/2006
227,Amenthes Fossae,Amenthes Fossae,Mars,850,9.07,102.68,13.73,2.17,107.28,96.97,Planetocentric  +East  0 - 360,Africa,Egypt,"Fossa, fossae",FO,mc14,Approved,1976,57,Classical albedo feature name.,,10/1/2006
228,Amenthes Planum,Amenthes Planum,Mars,0,3.4,105.92,9.2,-2.17,111.93,99.09,Planetocentric  +East  0 - 360,Africa,Egypt,"Planum, plana",PM,mc14,Approved,2006,57,Classical albedo feature name.,,10/1/2006
229,Amenthes Rupes,Amenthes Rupes,Mars,335.25,1.51,110.68,3.58,0.09,112.98,108.83,Planetocentric  +East  0 - 360,Africa,Egypt,"Rupes, rupēs",RU,mc14,Approved,1982,57,Classical albedo feature name.,,10/1/2006
242,Amphitrites Patera,Amphitrites Patera,Mars,129.8,-58.7,60.87,-57.64,-59.8,62.97,58.75,Planetocentric  +East  0 - 360,Europe,Greek,"Patera, paterae",PE,mc28,Approved,1973,57,Mare Amphitrites; classical albedo feature name.,,10/1/2006
246,Amsterdam,Amsterdam,Mars,1.66,23,313,23.02,22.99,313.01,312.98,Planetocentric  +East  0 - 360,Europe,Netherlands (Dutch),"Crater, craters",AA,mc10,Approved,1979,36,Dutch port.,,11/17/2010
15534,Andapa,Andapa,Mars,11,-5.33,355.27,-5.24,-5.42,355.36,355.18,Planetocentric  +East  0 - 360,Africa,Madagascar,"Crater, craters",AA,mc19,Approved,18-Jan-17,74,Town in Madagascar.,,1/19/2017
273,Angu,Angu,Mars,2.08,20.01,105.64,20.03,20,105.66,105.62,Planetocentric  +East  0 - 360,Africa,Zaire,"Crater, craters",AA,mc14,Approved,1988,36,Town in Zaire.,,11/17/2010
14177,Angustus Labyrinthus,Angustus Labyrinthus,Mars,67.52,-81.62,296.61,-81.16,-82.18,298.59,293.41,Planetocentric  +East  0 - 360,Europe,Greek,"Labyrinthus, labyrinthi",LB,mc30,Approved,13-Sep-06,57,Classical albedo feature name.,,7/24/2008
277,Aniak,Aniak,Mars,50.97,-31.84,290.44,-31.47,-32.21,290.94,289.94,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,mc25,Approved,1979,36,"Town in Alaska, USA.",,11/17/2010
279,Anio Valles,Anio Valles,Mars,54,37.75,55.89,38.01,37.46,56.22,55.63,Planetocentric  +East  0 - 360,Europe,Italy,"Vallis, valles",VA,mc05,Approved,1988,56,Classical river in Italy; modern Aniene and Teverone rivers.,,10/1/2006
281,Annapolis,Annapolis,Mars,1.11,23.16,312.27,23.17,23.16,312.28,312.26,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,mc10,Approved,1979,36,American colonial town (Maryland).,,11/17/2010
288,Anseris Mons,Anseris Mons,Mars,52.51,-29.81,86.65,-29.49,-30.16,87.18,86.14,Planetocentric  +East  0 - 360,Europe,Latin,"Mons, montes",MO,mc21,Approved,1991,57,From albedo feature Anseris Fons.,,10/1/2006
297,Antoniadi,Antoniadi,Mars,400.95,21.38,60.83,24.76,18,64.47,57.2,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,mc13,Approved,1973,202,Eugène Michael; Turkish-born French astronomer (1870-1944).,,11/17/2010
15090,Aonia Mons,Aonia Mons,Mars,27.07,-53.33,272.08,-53.16,-53.48,272.45,271.68,Planetocentric  +East  0 - 360,Europe,Latin,"Mons, montes",MO,mc25,Approved,4-Mar-13,57,Classical albedo feature name.,,3/4/2013
310,Aonia Planum,Aonia Planum,Mars,563.45,-57.9,281.33,-53.11,-62.15,288.89,271.76,Planetocentric  +East  0 - 360,Europe,Latin,"Planum, plana",PM,mc25,Approved,2003,57,Classical albedo feature name.,,10/1/2006
311,Aonia Terra,Aonia Terra,Mars,3873.48,-60.2,262.95,-30.8,-80.54,299.75,197.12,Planetocentric  +East  0 - 360,Europe,Latin,"Terra, terrae",TA,mc25,Approved,1979,57,Classical albedo feature name.,,10/1/2006
15089,Aonia Tholus,Aonia Tholus,Mars,53.69,-59.04,279.96,-58.74,-59.37,280.91,279.14,Planetocentric  +East  0 - 360,Europe,Latin,"Tholus, tholi",TH,mc25,Approved,4-Mar-13,57,Classical albedo feature name.,,3/4/2013
312,Aonium Sinus,Aonium Sinus,Mars,0,-44.66,255,-44.66,-44.66,255,255,Planetocentric  +East  0 - 360,Europe,Latin,Albedo Feature,AL,mc25,Approved,1958,60,"Named for Aonides, or Muses.",,10/1/2006
319,Apia,Apia,Mars,10.06,-37.28,89.02,-37.2,-37.37,89.12,88.91,Planetocentric  +East  0 - 360,Oceania,Samoa,"Crater, craters",AA,mc28,Approved,1991,74,Town in Samoa.,,11/17/2010
14307,Apollinaris Mons,Apollinaris Mons,Mars,275.4,-9.17,174.79,-6.88,-11.47,176.4,172.66,Planetocentric  +East  0 - 360,Europe,Greek,"Mons, montes",MO,mc23,Approved,19-Sep-07,57,Classical albedo feature name. ,Name introduced to represent the entire edifice. See the entry for Apollinaris Patera.,9/19/2007
323,Apollinaris Patera,Apollinaris Patera,Mars,89.6,-8.57,174.18,-7.92,-9.22,174.91,173.43,Planetocentric  +East  0 - 360,Europe,Greek,"Patera, paterae",PE,mc23,Approved,1973,57,Classical albedo feature name.,"Size changed Sept. 19, 2007 to correspond only to the central depression.",6/27/2008
324,Apollinaris Sulci,Apollinaris Sulci,Mars,188.64,-11.06,177.47,-9.47,-12.65,178.8,176.21,Planetocentric  +East  0 - 360,Europe,Greek,"Sulcus, sulci",SU,mc23,Approved,1985,,"Albedo feature at 5S, 187W.",,10/1/2006
325,Apollinaris Tholus,Apollinaris Tholus,Mars,32.39,-17.64,175.75,-17.38,-17.91,176.04,175.47,Planetocentric  +East  0 - 360,Europe,Greek,"Tholus, tholi",TH,mc23,Approved,1997,57,Albedo feature name.,,10/1/2006
15694,Apollo Patera,Apollo Patera,Mars,24,17.94,226.45,18.09,17.78,226.64,226.27,Planetocentric  +East  0 - 360,Europe,Greek,"Patera, paterae",PE,mc09,Approved,16-Oct-17,174,"Greek god of light, poetry, music and arts, one of the Olympian gods, son of Zeus.",,10/16/2017
332,Apsus Vallis,Apsus Vallis,Mars,121.56,34.91,134.99,35.78,33.99,135.52,134.66,Planetocentric  +East  0 - 360,Europe,Greek,"Vallis, valles",VA,mc07,Approved,1985,56,"Classical river in ancient Macedonia, present-day Greece.",,10/1/2006
333,Apt,Apt,Mars,9.57,39.88,350.53,39.96,39.8,350.64,350.43,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,mc04,Approved,1976,36,Town in France.,,11/17/2010
335,Arabia,Arabia,Mars,0,19.78,30,19.78,19.78,30,30,Planetocentric  +East  0 - 360,Europe,Latin,Albedo Feature,AL,mc12,Approved,1958,60,Country bordering on Aeria (Egypt).,,10/1/2006
336,Arabia Terra,Arabia Terra,Mars,4851.74,21.25,5.72,45.36,-18.07,49.44,-29.69,Planetocentric  +East  0 - 360,Europe,Latin,"Terra, terrae",TA,mc12,Approved,1979,57,Classical albedo feature name.,,10/1/2006
338,Arago,Arago,Mars,152.35,10.22,29.93,11.51,8.94,31.23,28.62,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,mc12,Approved,1973,68,Dominique F.; French astronomer (1786-1853).,,11/17/2010
339,Aram Chaos,Aram Chaos,Mars,283.81,2.52,337.61,5.17,0.34,340.72,336.45,Planetocentric  +East  0 - 360,Europe,Greek,"Chaos, chaoses",CH,mc11,Approved,1976,57,Classical albedo feature name.,,10/1/2006
15239,Aram Dorsum,Aram Dorsum,Mars,83.31,7.8,348.76,8.3,7.76,349.24,348.19,Planetocentric  +East  0 - 360,Asia,Syria,"Dorsum, dorsa",DO,mc11,Approved,29-Apr-14,57,Classical albedo feature name.,,4/29/2014
342,Arandas,Arandas,Mars,24.76,42.41,344.97,42.62,42.2,345.26,344.7,Planetocentric  +East  0 - 360,North America,Mexico,"Crater, craters",AA,mc04,Approved,1976,36,Town in Mexico.,,11/17/2010
346,Arcadia,Arcadia,Mars,0,44.66,260,44.66,44.66,260,260,Planetocentric  +East  0 - 360,Europe,Greek,Albedo Feature,AL,mc03,Approved,1958,60,Mountainous region in southern Greece.,,10/1/2006
347,Arcadia Dorsa,Arcadia Dorsa,Mars,1952.65,55.9,222.44,66.81,39.45,245.58,202.49,Planetocentric  +East  0 - 360,Europe,Greek,"Dorsum, dorsa",DO,mc02,Approved,2003,57,"Named for classical albedo feature at 45N, 120W.",,10/1/2006
348,Arcadia Planitia,Arcadia Planitia,Mars,1871.97,47.19,184.31,64.2,33.88,210.39,165.78,Planetocentric  +East  0 - 360,Europe,Greek,"Planitia, planitiae",PL,mc02,Approved,1973,57,"From classical albedo feature at 45N, 120W.",,6/21/2012
352,Arda Valles,Arda Valles,Mars,173.67,-20.4,327.69,-19.47,-21.38,329.14,326.08,Planetocentric  +East  0 - 360,Europe,Bulgaria,"Vallis, valles",VA,mc19,Approved,1976,56,Ancient European river (Bulgaria).,,10/1/2006
356,Arena Colles,Arena Colles,Mars,580.12,24.63,82.93,29.5,19.75,87.02,79.66,Planetocentric  +East  0 - 360,Europe,Latin,"Collis, colles",CO,mc13,Approved,1985,57,"Classical albedo feature at 13N, 294W.",,10/1/2006
357,Arena Dorsum,Arena Dorsum,Mars,372.03,12.71,68.94,15.65,9.68,69.03,68.06,Planetocentric  +East  0 - 360,Europe,Latin,"Dorsum, dorsa",DO,mc13,Approved,1976,57,Classical albedo feature name.,,10/1/2006
358,Ares Vallis,Ares Vallis,Mars,1757.67,10.29,334.39,20.82,0.33,342.76,324,Planetocentric  +East  0 - 360,Europe,Greek,"Vallis, valles",VA,mc11,Approved,1973,56,Word for 'Mars' in Greek.,,10/1/2006
362,Argas,Argas,Mars,3.55,23.33,309.83,23.36,23.3,309.86,309.8,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,mc10,Approved,1988,36,Town in Russia.,,11/17/2010
364,Argentea Planum,Argentea Planum,Mars,1370.64,-72.49,298.33,-63.86,-81.79,337.89,273.93,Planetocentric  +East  0 - 360,Europe,Latin,"Planum, plana",PM,mc30,Approved,2003,57,Classical albedo feature name.,,10/1/2006
369,Argyre,Argyre,Mars,0,-44.66,335,-44.66,-44.66,335,335,Planetocentric  +East  0 - 360,Europe,Greek,Albedo Feature,AL,mc26,Approved,1958,60,"""Silver"" Island at mouth of Ganges River; present-day Arakan, Burma.",,10/1/2006
370,Argyre Cavi,Argyre Cavi,Mars,72.33,-48.31,319.88,-47.74,-48.94,320.59,319.11,Planetocentric  +East  0 - 360,Europe,Greek,"Cavus, cavi",CB,mc26,Approved,1991,57,Albedo name.,,10/1/2006
15236,Argyre Mons,Argyre Mons,Mars,60.58,-50.37,311.91,-49.87,-50.89,312.58,311.27,Planetocentric  +East  0 - 360,Europe,Greek,"Mons, montes",MO,mc26,Approved,18-Feb-14,71,Classical albedo feature name.,,2/18/2014
371,Argyre Planitia,Argyre Planitia,Mars,892.93,-49.84,316.69,-42.44,-57.29,326.62,306.12,Planetocentric  +East  0 - 360,Europe,Greek,"Planitia, planitiae",PL,mc26,Approved,1973,57,Classical albedo feature name.,,10/1/2006
372,Argyre Rupes,Argyre Rupes,Mars,335.42,-62.15,291.25,-59.88,-64.43,294.26,288.58,Planetocentric  +East  0 - 360,Europe,Greek,"Rupes, rupēs",RU,mc25,Approved,1973,57,Classical albedo feature name.,,10/1/2006
375,Ariadnes Colles,Ariadnes Colles,Mars,188.01,-34.5,172.78,-33.2,-36.13,174.81,170.97,Planetocentric  +East  0 - 360,Europe,Greek,"Collis, colles",CO,mc29,Approved,1982,57,Classical albedo feature name.,,10/1/2006
377,Arica,Arica,Mars,15.77,-23.8,110.24,-23.67,-23.93,110.39,110.09,Planetocentric  +East  0 - 360,South and Central America,Colombia,"Crater, craters",AA,mc22,Approved,1991,74,Town in Colombia.,,11/17/2010
14927,Arima,Arima,Mars,53.59,-15.84,296.32,-15.39,-16.3,296.79,295.86,Planetocentric  +East  0 - 360,South and Central America,Trinidad and Tobago,"Crater, craters",AA,mc18,Approved,22-Feb-12,74,Town in Trinidad and Tobago.,,2/22/2012
378,Arimanes Rupes,Arimanes Rupes,Mars,192.67,-9.84,212.3,-8.31,-11.33,212.85,212.16,Planetocentric  +East  0 - 360,Asia,Persian,"Rupes, rupēs",RU,mc16,Approved,1985,56,Albedo feature; classical Persian deity of wickedness.,,10/1/2006
384,Arkhangelsky,Arkhangelsky,Mars,116.83,-41.09,335.21,-40.1,-42.07,336.53,333.91,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,mc26,Approved,1979,68,A.D.; Russian geologist.,,11/17/2010
388,Arnon,Arnon,Mars,0,47.66,25,47.66,47.66,25,25,Planetocentric  +East  0 - 360,Europe,Greek,Albedo Feature,AL,mc05,Approved,1958,60,"Classical name for present El-Mojib River, Jordan.",,10/1/2006
389,Arnus Vallis,Arnus Vallis,Mars,311.61,13.97,70.61,16.38,11.95,71.24,69.5,Planetocentric  +East  0 - 360,Europe,Italy,"Vallis, valles",VA,mc13,Approved,1982,56,"Classical and present day Arno River in Tuscany, Italy (previously named Arena Rupes).",,10/1/2006
390,Aromatum Chaos,Aromatum Chaos,Mars,72.8,-1.03,317.03,-0.71,-1.52,317.64,316.42,Planetocentric  +East  0 - 360,Europe,Latin,"Chaos, chaoses",CH,mc19,Approved,1979,57,Classical albedo feature name.,,10/1/2006
392,Arrhenius,Arrhenius,Mars,122.72,-40.04,122.71,-39.01,-41.08,124.06,121.35,Planetocentric  +East  0 - 360,Europe,Sweden,"Crater, craters",AA,mc29,Approved,1973,68,Svante; Swedish physical chemist (1859-1927).,,11/17/2010
393,Arsia Chasmata,Arsia Chasmata,Mars,97.06,-7.47,240.65,-6.67,-8.27,241.37,239.9,Planetocentric  +East  0 - 360,Europe,Latin,"Chasma, chasmata",CM,mc17,Approved,1991,57,Albedo name.,,10/1/2006
394,Arsia Mons,Arsia Mons,Mars,470,-8.26,239.91,-4.72,-11.57,243.82,236.27,Planetocentric  +East  0 - 360,Europe,Latin,"Mons, montes",MO,mc17,Approved,1973,57,Arsia Silva-classical albedo feature name.,,10/1/2006
