Feature_ID,Feature_Name,Clean_Feature_Name,Target,Diameter,Center_Latitude,Center_Longitude,Northern_Latitude,Southern_Latitude,Eastern_Longitude,Western_Longitude,Coordinate_System,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Quad,Approval_Status,Approval_Date,Reference,Origin,Additional_Info,Last_Updated
9,Abbe,Abbe,Moon,63.98,-57.58,174.77,-56.52,-58.63,176.74,172.81,Planetocentric  +East  0 - 360,Europe,Germany,"Crater, craters",AA,LAC-132,Approved,1970,68,"Ernst Karl; German optician, physicist, astronomer (1840-1905).",,10/18/2010
7027,Abbe H,Abbe H,Moon,25.13,-58.44,177.58,-58.03,-58.86,178.38,176.79,Planetocentric  +East  0 - 360,Europe,Germany,Satellite Feature,SF,LAC-132,Approved,2006,68,"Ernst Karl; German optician, physicist, astronomer (1840-1905).",,10/18/2010
7028,Abbe K,Abbe K,Moon,26.1,-59.82,176.86,-59.39,-60.25,177.71,176,Planetocentric  +East  0 - 360,Europe,Germany,Satellite Feature,SF,LAC-132,Approved,2006,68,"Ernst Karl; German optician, physicist, astronomer (1840-1905).",,10/18/2010
7029,Abbe M,Abbe M,Moon,28.61,-61.75,175.24,-61.27,-62.22,176.24,174.24,Planetocentric  +East  0 - 360,Europe,Germany,Satellite Feature,SF,LAC-132,Approved,2006,68,"Ernst Karl; German optician, physicist, astronomer (1840-1905).",,10/18/2010
10,Abbot,Abbot,Moon,10.4,5.56,54.74,5.73,5.38,54.92,54.57,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,LAC-62,Approved,1973,,Charles Greeley; American astrophysicist (1872-1973).,,10/18/2010
12,Abel,Abel,Moon,137.35,-34.63,85.78,-32.54,-36.77,88.21,83.43,Planetocentric  +East  0 - 360,Europe,Norway,"Crater, craters",AA,LAC-116,Approved,1964,89,Niels Henrik; Norwegian mathematician (1802-1829).,,10/18/2010
7030,Abel A,Abel A,Moon,27.83,-36.31,85.8,-35.86,-36.77,86.37,85.23,Planetocentric  +East  0 - 360,Europe,Norway,Satellite Feature,SF,LAC-116,Approved,2006,89,Niels Henrik; Norwegian mathematician (1802-1829).,,10/18/2010
7031,Abel B,Abel B,Moon,41.55,-36.72,82.6,-36.04,-37.41,83.45,81.74,Planetocentric  +East  0 - 360,Europe,Norway,Satellite Feature,SF,LAC-116,Approved,2006,89,Niels Henrik; Norwegian mathematician (1802-1829).,,10/18/2010
7032,Abel C,Abel C,Moon,36.84,-36.13,81.41,-35.52,-36.73,82.16,80.66,Planetocentric  +East  0 - 360,Europe,Norway,Satellite Feature,SF,LAC-115,Approved,2006,89,Niels Henrik; Norwegian mathematician (1802-1829).,,10/18/2010
7033,Abel D,Abel D,Moon,27.9,-37.67,86.45,-37.21,-38.13,87.04,85.87,Planetocentric  +East  0 - 360,Europe,Norway,Satellite Feature,SF,LAC-116,Approved,2006,89,Niels Henrik; Norwegian mathematician (1802-1829).,,10/18/2010
7034,Abel E,Abel E,Moon,14,-37.54,84.44,-37.3,-37.77,84.73,84.14,Planetocentric  +East  0 - 360,Europe,Norway,Satellite Feature,SF,LAC-116,Approved,2006,89,Niels Henrik; Norwegian mathematician (1802-1829).,,10/18/2010
7035,Abel J,Abel J,Moon,18.76,-36.2,79.87,-35.89,-36.51,80.25,79.49,Planetocentric  +East  0 - 360,Europe,Norway,Satellite Feature,SF,LAC-115,Approved,2006,89,Niels Henrik; Norwegian mathematician (1802-1829).,,10/18/2010
7036,Abel K,Abel K,Moon,9.94,-34.69,77.46,-34.53,-34.86,77.66,77.26,Planetocentric  +East  0 - 360,Europe,Norway,Satellite Feature,SF,LAC-115,Approved,2006,89,Niels Henrik; Norwegian mathematician (1802-1829).,,10/18/2010
7037,Abel L,Abel L,Moon,54.13,-34.55,82.39,-33.66,-35.45,83.48,81.32,Planetocentric  +East  0 - 360,Europe,Norway,Satellite Feature,SF,LAC-116,Approved,2006,89,Niels Henrik; Norwegian mathematician (1802-1829).,,10/18/2010
7038,Abel M,Abel M,Moon,91.01,-32.38,83.52,-30.88,-33.88,85.3,81.74,Planetocentric  +East  0 - 360,Europe,Norway,Satellite Feature,SF,LAC-116,Approved,2006,89,Niels Henrik; Norwegian mathematician (1802-1829).,,10/18/2010
14,Abenezra,Abenezra,Moon,43.19,-20.99,11.89,-20.28,-21.71,12.65,11.13,Planetocentric  +East  0 - 360,Europe,Spain,"Crater, craters",AA,LAC-96,Approved,1935,89,"Abraham ben Meir Ibn Ezra; Spanish mathematician, astronomer (1092-1164/1167).",,10/18/2010
7039,Abenezra A,Abenezra A,Moon,22.19,-22.79,10.44,-22.43,-23.16,10.84,10.05,Planetocentric  +East  0 - 360,Europe,Spain,Satellite Feature,SF,LAC-96,Approved,2006,89,"Abraham ben Meir Ibn Ezra; Spanish mathematician, astronomer (1092-1164/1167).",,10/18/2010
7040,Abenezra B,Abenezra B,Moon,13.77,-20.82,10.06,-20.59,-21.04,10.31,9.82,Planetocentric  +East  0 - 360,Europe,Spain,Satellite Feature,SF,LAC-96,Approved,2006,89,"Abraham ben Meir Ibn Ezra; Spanish mathematician, astronomer (1092-1164/1167).",,10/18/2010
7041,Abenezra C,Abenezra C,Moon,43.69,-21.37,11.09,-20.65,-22.09,11.86,10.32,Planetocentric  +East  0 - 360,Europe,Spain,Satellite Feature,SF,LAC-96,Approved,2006,89,"Abraham ben Meir Ibn Ezra; Spanish mathematician, astronomer (1092-1164/1167).",,10/18/2010
7042,Abenezra D,Abenezra D,Moon,7.25,-21.76,9.65,-21.64,-21.88,9.78,9.52,Planetocentric  +East  0 - 360,Europe,Spain,Satellite Feature,SF,LAC-95,Approved,2006,89,"Abraham ben Meir Ibn Ezra; Spanish mathematician, astronomer (1092-1164/1167).",,10/18/2010
7043,Abenezra E,Abenezra E,Moon,14.11,-21.46,9.4,-21.23,-21.7,9.65,9.15,Planetocentric  +East  0 - 360,Europe,Spain,Satellite Feature,SF,LAC-95,Approved,2006,89,"Abraham ben Meir Ibn Ezra; Spanish mathematician, astronomer (1092-1164/1167).",,10/18/2010
7044,Abenezra F,Abenezra F,Moon,6.3,-21.58,10.34,-21.48,-21.68,10.45,10.22,Planetocentric  +East  0 - 360,Europe,Spain,Satellite Feature,SF,LAC-96,Approved,2006,89,"Abraham ben Meir Ibn Ezra; Spanish mathematician, astronomer (1092-1164/1167).",,10/18/2010
7045,Abenezra G,Abenezra G,Moon,4.92,-20.53,11,-20.45,-20.61,11.09,10.91,Planetocentric  +East  0 - 360,Europe,Spain,Satellite Feature,SF,LAC-96,Approved,2006,89,"Abraham ben Meir Ibn Ezra; Spanish mathematician, astronomer (1092-1164/1167).",,10/18/2010
7046,Abenezra H,Abenezra H,Moon,4.72,-21.09,12.71,-21.01,-21.16,12.79,12.63,Planetocentric  +East  0 - 360,Europe,Spain,Satellite Feature,SF,LAC-96,Approved,2006,89,"Abraham ben Meir Ibn Ezra; Spanish mathematician, astronomer (1092-1164/1167).",,10/18/2010
7047,Abenezra J,Abenezra J,Moon,4.26,-19.92,10.69,-19.85,-19.99,10.76,10.61,Planetocentric  +East  0 - 360,Europe,Spain,Satellite Feature,SF,LAC-96,Approved,2006,89,"Abraham ben Meir Ibn Ezra; Spanish mathematician, astronomer (1092-1164/1167).",,10/18/2010
7048,Abenezra P,Abenezra P,Moon,39.27,-20.02,9.85,-19.37,-20.66,10.54,9.16,Planetocentric  +East  0 - 360,Europe,Spain,Satellite Feature,SF,LAC-95,Approved,2006,89,"Abraham ben Meir Ibn Ezra; Spanish mathematician, astronomer (1092-1164/1167).",,10/18/2010
16,Abetti,Abetti,Moon,1.6,20.11,27.82,20.14,20.09,27.84,27.79,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,LAC-42,Approved,1976,68,Antonio; Italian astronomer (1846-1928); Giorgio; Italian astronomer (1882-1982).,,10/18/2010
23,Abulfeda,Abulfeda,Moon,62.23,-13.87,13.91,-12.84,-14.89,14.97,12.85,Planetocentric  +East  0 - 360,Asia,Syria,"Crater, craters",AA,LAC-78,Approved,1935,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7051,Abulfeda A,Abulfeda A,Moon,13.26,-16.43,10.75,-16.21,-16.65,10.98,10.53,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-96,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7052,Abulfeda B,Abulfeda B,Moon,15.49,-14.51,16.37,-14.25,-14.76,16.63,16.11,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7053,Abulfeda BA,Abulfeda BA,Moon,13.99,-14.69,16.8,-14.49,-14.9,17.03,16.56,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7054,Abulfeda C,Abulfeda C,Moon,16.43,-12.79,10.83,-12.52,-13.06,11.11,10.55,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7055,Abulfeda D,Abulfeda D,Moon,19.68,-13.25,9.46,-12.92,-13.57,9.79,9.13,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-77,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7056,Abulfeda E,Abulfeda E,Moon,5.55,-16.76,10.14,-16.67,-16.85,10.23,10.04,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-96,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7057,Abulfeda F,Abulfeda F,Moon,17.47,-16.19,13.07,-15.93,-16.44,13.36,12.78,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-96,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7058,Abulfeda G,Abulfeda G,Moon,6.31,-13.1,8.94,-13.01,-13.19,9.03,8.84,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-77,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7059,Abulfeda H,Abulfeda H,Moon,4.22,-13.84,9.56,-13.77,-13.9,9.63,9.49,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-77,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7060,Abulfeda J,Abulfeda J,Moon,4.07,-15.49,10.03,-15.42,-15.55,10.1,9.96,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7061,Abulfeda K,Abulfeda K,Moon,9.93,-14.92,10.58,-14.76,-15.08,10.75,10.41,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7062,Abulfeda L,Abulfeda L,Moon,4.95,-14.09,10.67,-14.01,-14.17,10.76,10.59,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7063,Abulfeda M,Abulfeda M,Moon,10.05,-16.23,12.06,-16.1,-16.37,12.23,11.9,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-96,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7064,Abulfeda N,Abulfeda N,Moon,13.07,-15.14,12.2,-14.93,-15.36,12.42,11.98,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7065,Abulfeda O,Abulfeda O,Moon,6.6,-15.47,11.16,-15.36,-15.58,11.27,11.05,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7066,Abulfeda P,Abulfeda P,Moon,4.59,-15.5,11.54,-15.42,-15.57,11.62,11.47,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7067,Abulfeda Q,Abulfeda Q,Moon,3.51,-12.86,12.22,-12.8,-12.92,12.28,12.16,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7068,Abulfeda R,Abulfeda R,Moon,6.34,-12.79,12.97,-12.68,-12.89,13.07,12.86,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7069,Abulfeda S,Abulfeda S,Moon,5.28,-12.28,13.3,-12.19,-12.37,13.4,13.22,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7070,Abulfeda T,Abulfeda T,Moon,6.16,-14.86,13.71,-14.76,-14.96,13.82,13.61,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7071,Abulfeda U,Abulfeda U,Moon,5.82,-12.97,13.8,-12.88,-13.07,13.89,13.7,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7072,Abulfeda W,Abulfeda W,Moon,5.42,-12.55,13.85,-12.46,-12.64,13.94,13.76,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7073,Abulfeda X,Abulfeda X,Moon,5.8,-15.01,13.99,-14.92,-15.11,14.09,13.9,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7074,Abulfeda Y,Abulfeda Y,Moon,4.63,-12.76,14.05,-12.68,-12.83,14.13,13.97,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
7075,Abulfeda Z,Abulfeda Z,Moon,5.66,-14.73,15.18,-14.64,-14.82,15.27,15.08,Planetocentric  +East  0 - 360,Asia,Syria,Satellite Feature,SF,LAC-78,Approved,2006,59,Ismail Ibn Abū al-Fidā; Syrian geographer (1273-1331).,,10/18/2010
22,Abul Wáfa,Abul Wafa,Moon,54.18,0.96,116.63,1.86,0.07,117.52,115.74,Planetocentric  +East  0 - 360,Asia,Persian,"Crater, craters",AA,LAC-65,Approved,1970,75,"Abū al-Wafā al-Būzajāni; Persian mathematician, astronomer (940-998).",,10/18/2010
7049,Abul Wáfa A,Abul Wafa A,Moon,14.98,1.4,116.86,1.64,1.15,117.11,116.61,Planetocentric  +East  0 - 360,Asia,Persian,Satellite Feature,SF,LAC-65,Approved,2006,75,"Abū al-Wafā al-Būzajāni; Persian mathematician, astronomer (940-998).",,10/18/2010
7050,Abul Wáfa Q,Abul Wafa Q,Moon,31.04,0.14,115.88,0.66,-0.37,116.4,115.37,Planetocentric  +East  0 - 360,Asia,Persian,Satellite Feature,SF,LAC-65,Approved,2006,75,"Abū al-Wafā al-Būzajāni; Persian mathematician, astronomer (940-998).",,10/18/2010
40,Acosta,Acosta,Moon,13.06,-5.65,60.14,-5.43,-5.86,60.36,59.92,Planetocentric  +East  0 - 360,Europe,Portugal,"Crater, craters",AA,LAC-80,Approved,1976,,"Cristobal; Portuguese doctor, natural historian (1515-1580).",,10/18/2010
47,Adams,Adams,Moon,63.27,-31.89,68.39,-30.85,-32.93,69.62,67.16,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,LAC-98,Approved,1970,89,John Couch; British astronomer (1819-1892); Charles Hitchcock; American astronomer (1868-1951); Walter Sydney; American astronomer (1876-1956).,,10/18/2010
7076,Adams B,Adams B,Moon,31.33,-31.54,65.7,-31.05,-31.98,66.31,65.1,Planetocentric  +East  0 - 360,North America,American,Satellite Feature,SF,LAC-98,Approved,2006,89,John Couch; British astronomer (1819-1892); Charles Hitchcock; American astronomer (1868-1951); Walter Sydney; American astronomer (1876-1956).,,10/18/2010
7077,Adams C,Adams C,Moon,11.12,-32.35,65.54,-32.17,-32.53,65.76,65.32,Planetocentric  +East  0 - 360,North America,American,Satellite Feature,SF,LAC-115,Approved,2006,89,John Couch; British astronomer (1819-1892); Charles Hitchcock; American astronomer (1868-1951); Walter Sydney; American astronomer (1876-1956).,,10/18/2010
7078,Adams D,Adams D,Moon,46.26,-32.41,71.45,-31.64,-33.17,72.35,70.55,Planetocentric  +East  0 - 360,North America,American,Satellite Feature,SF,LAC-115,Approved,2006,89,John Couch; British astronomer (1819-1892); Charles Hitchcock; American astronomer (1868-1951); Walter Sydney; American astronomer (1876-1956).,,10/18/2010
7079,Adams M,Adams M,Moon,25.23,-34.73,69.33,-34.32,-35.15,69.84,68.83,Planetocentric  +East  0 - 360,North America,American,Satellite Feature,SF,LAC-115,Approved,2006,89,John Couch; British astronomer (1819-1892); Charles Hitchcock; American astronomer (1868-1951); Walter Sydney; American astronomer (1876-1956).,,10/18/2010
7080,Adams P,Adams P,Moon,25.43,-35.15,70.91,-34.73,-35.56,71.42,70.4,Planetocentric  +East  0 - 360,North America,American,Satellite Feature,SF,LAC-115,Approved,2006,89,John Couch; British astronomer (1819-1892); Charles Hitchcock; American astronomer (1868-1951); Walter Sydney; American astronomer (1876-1956).,,10/18/2010
14523,Aepinus,Aepinus,Moon,16.74,87.96,250.31,88.23,87.68,258.09,242.54,Planetocentric  +East  0 - 360,Europe,Germany,"Crater, craters",AA,LAC-1,Approved,22-Jan-09,68,Franz Maria Ulrich Theodor Hoch; German-Russian astronomer (1724-1802).,,10/18/2010
82,Agatharchides,Agatharchides,Moon,51.98,-19.85,328.89,-19,-20.71,329.8,327.97,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,LAC-93,Approved,1935,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7081,Agatharchides A,Agatharchides A,Moon,15.68,-23.27,331.54,-23.01,-23.53,331.82,331.26,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-94,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7082,Agatharchides B,Agatharchides B,Moon,6.97,-21.52,328.29,-21.41,-21.64,328.41,328.17,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-93,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7083,Agatharchides C,Agatharchides C,Moon,11.46,-22.06,327.06,-21.87,-22.24,327.26,326.85,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-93,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7084,Agatharchides E,Agatharchides E,Moon,15.27,-20.74,326.81,-20.49,-20.99,327.12,326.59,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-93,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7085,Agatharchides F,Agatharchides F,Moon,5.89,-20.26,328.14,-20.16,-20.35,328.25,328.04,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-93,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7086,Agatharchides G,Agatharchides G,Moon,5.96,-20.17,333.16,-20.07,-20.27,333.26,333.05,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-94,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7087,Agatharchides H,Agatharchides H,Moon,15.97,-20.41,326.05,-20.15,-20.67,326.34,325.77,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-93,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7088,Agatharchides J,Agatharchides J,Moon,13.04,-21.62,327.39,-21.41,-21.84,327.63,327.16,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-93,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7089,Agatharchides K,Agatharchides K,Moon,13.35,-21.08,332.47,-20.86,-21.3,332.7,332.23,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-94,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7090,Agatharchides L,Agatharchides L,Moon,7.99,-21.12,333.21,-20.99,-21.25,333.35,333.07,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-94,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7091,Agatharchides N,Agatharchides N,Moon,21.65,-21.09,330.28,-20.73,-21.45,330.67,329.9,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-94,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7092,Agatharchides O,Agatharchides O,Moon,4.65,-19.24,333.29,-19.16,-19.31,333.37,333.21,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-94,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7093,Agatharchides P,Agatharchides P,Moon,65.98,-20.3,331.23,-19.21,-21.39,332.39,330.07,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-94,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7094,Agatharchides R,Agatharchides R,Moon,5.11,-18.36,329.15,-18.28,-18.44,329.24,329.07,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-93,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7095,Agatharchides S,Agatharchides S,Moon,3.06,-17.75,329.41,-17.7,-17.8,329.46,329.36,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-93,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
7096,Agatharchides T,Agatharchides T,Moon,5.62,-18.32,332.2,-18.23,-18.42,332.3,332.1,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-94,Approved,2006,182,Agatharchides of Cnidos; Greek geographer (c. 116 B.C.).,,10/18/2010
92,Agrippa,Agrippa,Moon,43.75,4.1,10.47,4.82,3.38,11.2,9.75,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,LAC-60,Approved,1935,66,Greek astronomer (unkn-fl. A.D. 92).,,10/18/2010
7097,Agrippa B,Agrippa B,Moon,4.01,6.2,9.46,6.26,6.13,9.52,9.39,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-59,Approved,2006,66,Greek astronomer (unkn-fl. A.D. 92).,,10/18/2010
7098,Agrippa D,Agrippa D,Moon,21.36,3.77,6.72,4.15,3.44,7.09,6.38,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-59,Approved,2006,66,Greek astronomer (unkn-fl. A.D. 92).,,10/18/2010
7099,Agrippa E,Agrippa E,Moon,5,5.16,8.44,5.24,5.08,8.53,8.36,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-59,Approved,2006,66,Greek astronomer (unkn-fl. A.D. 92).,,10/18/2010
7100,Agrippa F,Agrippa F,Moon,5.35,4.3,11.37,4.39,4.21,11.46,11.28,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-60,Approved,2006,66,Greek astronomer (unkn-fl. A.D. 92).,,10/18/2010
7101,Agrippa G,Agrippa G,Moon,13.24,3.91,6.16,4.13,3.69,6.38,5.94,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-59,Approved,2006,66,Greek astronomer (unkn-fl. A.D. 92).,,10/18/2010
7102,Agrippa H,Agrippa H,Moon,4.86,4.75,10.7,4.83,4.67,10.78,10.62,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-60,Approved,2006,66,Greek astronomer (unkn-fl. A.D. 92).,,10/18/2010
7103,Agrippa S,Agrippa S,Moon,31.71,5.28,8.89,5.8,4.76,9.42,8.37,Planetocentric  +East  0 - 360,Europe,Greek,Satellite Feature,SF,LAC-59,Approved,2006,66,Greek astronomer (unkn-fl. A.D. 92).,,10/18/2010
113,Airy,Airy,Moon,38.9,-18.14,5.61,-17.5,-18.78,6.29,4.94,Planetocentric  +East  0 - 360,Europe,Great Britain,"Crater, craters",AA,LAC-95,Approved,1935,66,George Biddell; British astronomer (1801-1892).,,10/18/2010
7104,Airy A,Airy A,Moon,12.19,-17.05,7.64,-16.84,-17.25,7.85,7.43,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-95,Approved,2006,66,George Biddell; British astronomer (1801-1892).,,10/18/2010
7105,Airy B,Airy B,Moon,27.26,-17.67,8.46,-17.22,-18.12,8.93,7.98,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-95,Approved,2006,66,George Biddell; British astronomer (1801-1892).,,10/18/2010
7106,Airy C,Airy C,Moon,30.49,-19.25,4.77,-18.85,-19.64,5.3,4.25,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-95,Approved,2006,66,George Biddell; British astronomer (1801-1892).,,10/18/2010
7107,Airy D,Airy D,Moon,6.61,-18.13,8.34,-18.03,-18.24,8.45,8.22,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-95,Approved,2006,66,George Biddell; British astronomer (1801-1892).,,10/18/2010
7108,Airy E,Airy E,Moon,38.04,-20.75,7.55,-20.12,-21.38,8.22,6.88,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-95,Approved,2006,66,George Biddell; British astronomer (1801-1892).,,10/18/2010
7109,Airy F,Airy F,Moon,4.84,-18.2,7.26,-18.12,-18.28,7.35,7.18,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-95,Approved,2006,66,George Biddell; British astronomer (1801-1892).,,10/18/2010
7110,Airy G,Airy G,Moon,25.32,-18.7,6.96,-18.28,-19.11,7.4,6.51,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-95,Approved,2006,66,George Biddell; British astronomer (1801-1892).,,10/18/2010
