Feature_ID,Feature_Name,Clean_Feature_Name,Target,Diameter,Center_Latitude,Center_Longitude,Northern_Latitude,Southern_Latitude,Eastern_Longitude,Western_Longitude,Coordinate_System,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Quad,Approval_Status,Approval_Date,Reference,Origin,Additional_Info,Last_Updated
721,Beta Regio,Beta Regio,Venus,2869,25.3,282.8,38.8,11.9,283.3,282.3,Planetocentric  +East  0 - 360,Europe,Greek,"Regio, regiones",RE,v17,Approved,1979,83,Second letter in Greek alphabet.,,10/1/2006
722,Bethune Patera,Bethune Patera,Venus,94,46.5,321.3,46.5,46.5,321.9,320.7,Planetocentric  +East  0 - 360,North America,American,"Patera, paterae",PE,v18,Approved,1991,46,Mary; American educator (1875-1955).,,10/1/2006
723,Bette,Bette,Venus,7.2,-24.6,347.9,-24.6,-24.6,347.9,347.9,Planetocentric  +East  0 - 360,Europe,Germany,"Crater, craters",AA,v43,Approved,1994,109,German first name (form of Elizabeth).,,10/1/2006
725,Beyla Corona,Beyla Corona,Venus,400,26.5,15.5,26.5,26.5,15.5,15.5,Planetocentric  +East  0 - 360,Europe,Norse,"Corona, coronae",CR,v08,Approved,1991,83,Norse earth goddess.,,10/1/2006
726,Bezlea Dorsa,Bezlea Dorsa,Venus,807,30.4,36.5,32.6,27,39.1,33.5,Planetocentric  +East  0 - 360,Europe,Lithuania,"Dorsum, dorsa",DO,v09,Approved,1985,65,Lithuanian evening light goddess.,,10/1/2006
731,Bhumidevi Corona,Bhumidevi Corona,Venus,150,-17.2,343.6,-17.2,-17.2,343.6,343.6,Planetocentric  +East  0 - 360,Asia,India,"Corona, coronae",CR,v43,Approved,1994,83,Hindu earth goddess.,,10/1/2006
732,Bhumiya Corona,Bhumiya Corona,Venus,100,15,118,15,15,118,118,Planetocentric  +East  0 - 360,Asia,India,"Corona, coronae",CR,v23,Approved,1994,27,Hindu earth goddess.,,10/1/2006
736,Bibi-Patma Corona,Bibi Patma Corona,Venus,450,-47,302,-47,-47,302,302,Planetocentric  +East  0 - 360,Asia,Turkmenistan,"Corona, coronae",CR,v54,Approved,1997,107,Turkman goddess of women.,,12/30/2008
738,Bickerdyke,Bickerdyke,Venus,36.3,-82,171.3,-82,-82,171.3,171.3,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v62,Approved,1994,99,Mary; American Civil War nurse (1817-1901).,,10/1/2006
743,Bil Corona,Bil Corona,Venus,225,3,168,4,2.6,169,167,Planetocentric  +East  0 - 360,Europe,Norse,"Corona, coronae",CR,v25,Approved,2003,127,Norse-Viking Earth and nature goddess.,,10/1/2006
746,Biliku Dorsa,Biliku Dorsa,Venus,600,-47,138,-45,-49,140,136,Planetocentric  +East  0 - 360,Asia,India,"Dorsum, dorsa",DO,v48,Approved,1997,107,Andaman Isl. monsoon deity.,,5/15/2010
748,Bineta,Bineta,Venus,10.7,57.3,144.1,57.3,57.3,144.1,144.1,Planetocentric  +East  0 - 360,Africa,Mali,"Crater, craters",AA,v04,Approved,1997,107,"Mandingo (W. Africa, Mali) first name.",,10/1/2006
756,Birute,Birute,Venus,22.3,36.1,32,36.1,36.1,32,32,Planetocentric  +East  0 - 360,Europe,Lithuania,"Crater, craters",AA,v09,Approved,1991,98,Lithuanian first name.,,10/1/2006
763,Blackburne,Blackburne,Venus,30.5,11,183.9,11,11,183.9,183.9,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,v26,Approved,1994,89,Anna; English biologist (1726-1793).,,10/1/2006
766,Blai Corona,Blai Corona,Venus,125,-0.4,134.5,-0.4,-0.4,134.5,134.5,Planetocentric  +East  0 - 360,Europe,Celtic,"Corona, coronae",CR,v36,Approved,1994,83,Celtic fertility goddess.,,10/1/2006
769,Blanche,Blanche,Venus,12.3,-9.3,157,-9.3,-9.3,157,157,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,v37,Approved,2000,109,French first name.,,10/1/2006
772,Blathnat Corona,Blathnat Corona,Venus,300,35,293.8,35,35,293.8,293.8,Planetocentric  +East  0 - 360,Europe,Celtic,"Corona, coronae",CR,v17,Approved,1994,27,Celtic fertility goddess.,,10/1/2006
775,Blid Corona,Blid Corona,Venus,175,-0.5,231.3,0.2,-1.2,231.8,230.6,Planetocentric  +East  0 - 360,Europe,Scandinavian,"Corona, coronae",CR,v39,Approved,2003,127,"Scandinavian Earth, nature, and happiness goddess.",,10/1/2006
778,Blixen,Blixen,Venus,20.8,-60.1,145.7,-60.1,-60.1,145.7,145.7,Planetocentric  +East  0 - 360,Europe,Denmark,"Crater, craters",AA,v58,Approved,1991,99,Karen; Danish author (1885-1962).,,10/1/2006
782,Bly,Bly,Venus,18.7,37.7,305.5,37.7,37.7,305.5,305.5,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v18,Approved,1994,99,Nellie; American journalist (1867-1892).,,10/1/2006
783,Boadicea Paterae,Boadicea Paterae,Venus,220,56.6,96.5,56.6,56.6,98.5,94.6,Planetocentric  +East  0 - 360,Europe,Great Britain,"Patera, paterae",PE,v03,Approved,1991,46,(Boudicca); queen and heroine of Iceni (English Celtic tribe) (d. A.D. 62).,,10/1/2006
784,Boala Corona,Boala Corona,Venus,220,-70,359,-70,-70,359,359,Planetocentric  +East  0 - 360,Africa,Zaire,"Corona, coronae",CR,v61,Approved,1997,107,"Mongo-Nkundo (Bantu group, Zaire) the first woman, ancestor of people.",,10/1/2006
785,Boann Corona,Boann Corona,Venus,300,27,136.5,27,27,136.5,136.5,Planetocentric  +East  0 - 360,Europe,Ireland,"Corona, coronae",CR,v12,Approved,1994,27,Irish fertility goddess.,,10/1/2006
799,Boivin,Boivin,Venus,20.4,4.3,299.5,4.3,4.3,299.5,299.5,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,v29,Approved,1994,99,Marie; French medical researcher (1773-1847).,,10/1/2006
803,Boleyn,Boleyn,Venus,70.4,24.4,220.1,24.4,24.4,220.1,220.1,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,v27,Approved,1994,99,Ann; English queen (1507-1536).,,10/1/2006
804,Bolotnitsa Fluctus,Bolotnitsa Fluctus,Venus,1100,50,160,50,50,160,160,Planetocentric  +East  0 - 360,Europe,Slavic,"Fluctus, fluctūs",FL,,Approved,1997,107,E. Slavic swamp mermaid.,,12/30/2008
810,Bona Corona,Bona Corona,Venus,275,-24,157.5,-24,-24,157.5,157.5,Planetocentric  +East  0 - 360,Europe,Roman,"Corona, coronae",CR,v37,Approved,1994,83,Roman virgin/fertility goddess.,,10/1/2006
815,Bonnevie,Bonnevie,Venus,92.2,-36.1,127,-36.1,-36.1,127,127,Planetocentric  +East  0 - 360,Europe,Norway,"Crater, craters",AA,v48,Approved,1991,99,Norwegian biologist.,,10/1/2006
816,Bonnin,Bonnin,Venus,28.5,-6.3,117.6,-6.3,-6.3,117.6,117.6,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v35,Approved,1994,101,"Gertrude (Zitkala-sa) Dakota reformer, writer (1875-1938).",,10/1/2006
837,Boszorkány Dorsa,Boszorkany Dorsa,Venus,550,-19.5,105,-17,-22.5,106,105,Planetocentric  +East  0 - 360,Europe,Hungary,"Dorsum, dorsa",DO,v35,Approved,2003,65,"Hungarian witch, flies over the sky.","Spelling changed from Boszorkany to Boszorkány March 11, 2009.",3/11/2009
841,Boulanger,Boulanger,Venus,71.5,-26.6,99.2,-26.6,-26.6,99.2,99.2,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,v47,Approved,1991,99,"Nadia; French pianist, composer (1881-1979).",,10/1/2006
843,Bourke-White,Bourke White,Venus,33.6,21.2,147.9,21.2,21.2,147.9,147.9,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v24,Approved,1991,99,Margaret; American photo-journalist (1905-1971).,,10/1/2006
849,Boyd,Boyd,Venus,22,-39.4,221.4,-39.4,-39.4,221.4,221.4,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v51,Approved,1994,99,Louise; American explorer (1887-1972).,,10/1/2006
850,Boye,Boye,Venus,28,-9.6,292.3,-9.6,-9.6,292.3,292.3,Planetocentric  +East  0 - 360,Europe,Sweden,"Crater, craters",AA,v41,Approved,1994,99,"Karen; Swedish poet, novelist (1900-1941).",,10/1/2006
856,Bradstreet,Bradstreet,Venus,36,16.5,47.7,16.5,16.5,47.7,47.7,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v21,Approved,1994,99,Anne; American poet (c. 1612-1672).,,10/1/2006
863,Branwen Corona,Branwen Corona,Venus,320,27,35,28.9,25,36,33.5,Planetocentric  +East  0 - 360,Europe,Great Britain,"Corona, coronae",CR,v09,Approved,2000,128,British goddess of love.,,10/1/2006
870,Breksta Linea,Breksta Linea,Venus,700,35.9,304,38,33.8,307.4,300.6,Planetocentric  +East  0 - 360,Europe,Lithuania,"Linea, lineae",LI,v18,Approved,1985,65,Lithuanian night darkness goddess. (Name changed from Breksta Dorsa August 2004.),,10/1/2006
871,Bremer Patera,Bremer Patera,Venus,91,66.8,63.7,67,66.6,64.8,62.6,Planetocentric  +East  0 - 360,Europe,Sweden,"Patera, paterae",PE,v03,Approved,1991,46,"Frederika; Swedish writer, reformer, feminist (1801-1865).",,10/1/2006
879,Bridgit,Bridgit,Venus,10,-45.3,348.9,-45.3,-45.3,348.9,348.9,Planetocentric  +East  0 - 360,Europe,Ireland,"Crater, craters",AA,v55,Approved,1991,83,Irish first name.,,10/1/2006
885,Britomartis Chasma,Britomartis Chasma,Venus,1000,-33,130,-33,-33,130,130,Planetocentric  +East  0 - 360,Europe,Greek,"Chasma, chasmata",CM,v48,Approved,1994,1,Greek/Cretan goddess of the hunt.,,10/1/2006
891,Brooke,Brooke,Venus,22.9,48.4,296.6,48.4,48.4,296.6,296,Planetocentric  +East  0 - 360,North America,Canada,"Crater, craters",AA,v17,Approved,1985,46,Frances; Canadian novelist (1724-1789).,,10/1/2006
896,Browning,Browning,Venus,23.4,28.3,4.9,28.3,28.3,4.9,4.9,Planetocentric  +East  0 - 360,Europe,Great Britain,"Crater, craters",AA,v08,Approved,1985,46,Elizabeth; British poet (1806-1861).,,10/1/2006
902,Bryce,Bryce,Venus,23.9,-62.5,197,-62.5,-62.5,197,197,Planetocentric  +East  0 - 360,Oceania,Australia,"Crater, craters",AA,v59,Approved,1994,110,Lucy; Australian medical pioneer (1897-1968).,,10/1/2006
903,Brynhild Fossae,Brynhild Fossae,Venus,1800,-26,18,-26,-26,18,18,Planetocentric  +East  0 - 360,Europe,Norse,"Fossa, fossae",FO,v44,Approved,1997,107,Norse warrior maiden.,,10/1/2006
907,Buck,Buck,Venus,21.8,-5.7,349.6,-5.7,-5.7,349.6,349.6,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v43,Approved,1991,99,Pearl S.; American writer (1892-1973).,,10/1/2006
908,Budevska,Budevska,Venus,18,0.5,143.2,0.5,0.5,143.2,143.2,Planetocentric  +East  0 - 360,Europe,Bulgaria,"Crater, craters",AA,v24,Approved,1991,99,Adriana; Bulgarian actress (1878-1955).,,10/1/2006
912,Bugoslavskaya,Bugoslavskaya,Venus,29.9,-23,300.4,-23,-23,300.4,300.4,Planetocentric  +East  0 - 360,Europe,Soviet,"Crater, craters",AA,v42,Approved,1994,107,Yevgenia; Soviet astronomer (1899-1960).,,12/30/2008
921,Bunzi Mons,Bunzi Mons,Venus,36,45.8,354.9,45.9,45.7,355,354.8,Planetocentric  +East  0 - 360,Africa,Zaire,"Mons, montes",MO,v19,Approved,1991,1,Woyo (Zaire) rainbow goddess.,,10/1/2006
954,Caccini,Caccini,Venus,38.1,17.4,170.4,17.4,17.4,170.4,170.4,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,v25,Approved,1994,99,"Francesca; Italian poet, composer (c. 1581-c. 1640).",,10/1/2006
959,Cailleach Corona,Cailleach Corona,Venus,125,-48,88.3,-48,-48,88.3,88.3,Planetocentric  +East  0 - 360,Europe,Scotland,"Corona, coronae",CR,v46,Approved,1994,83,Scottish Celtic fertility goddess.,,10/1/2006
962,Caitlin,Caitlin,Venus,14.7,-65.3,12,-65.3,-65.3,12,12,Planetocentric  +East  0 - 360,Europe,Wales,"Crater, craters",AA,v56,Approved,1994,109,Welsh first name.,,10/1/2006
963,Caiwenji,Caiwenji,Venus,22.6,-12.4,287.6,-12.4,-12.4,287.6,287.6,Planetocentric  +East  0 - 360,Asia,China,"Crater, craters",AA,v41,Approved,1994,99,"Chinese painter, calligrapher (907-960).",,10/1/2006
968,Calakomana Corona,Calakomana Corona,Venus,575,6.5,43.5,6.5,6.5,43.5,43.5,Planetocentric  +East  0 - 360,North America,Pueblo,"Corona, coronae",CR,v21,Approved,1994,83,Pueblo Indian corn goddess.,,10/1/2006
971,Caldwell,Caldwell,Venus,51,23.6,112.4,23.6,23.6,112.4,112.4,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v23,Approved,1994,99,Taylor; American author (1900-1985).,,10/1/2006
975,Callas,Callas,Venus,33.8,2.4,27,2.4,2.4,27,27,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v20,Approved,1991,99,Maria; American opera singer (1923-1977).,,10/1/2006
977,Callirhoe,Callirhoe,Venus,33.8,21.2,140.7,21.2,21.2,140.7,140.7,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,v24,Approved,1991,99,Greek sculptor (c. 600 B.C.).,,10/1/2006
1021,Carmenta Farra,Carmenta Farra,Venus,180,12.4,8,12.4,12.4,8,8,Planetocentric  +East  0 - 360,Europe,Romania (Rumania),"Farrum, farra",FR,v20,Approved,1994,83,Roman goddess of springs.,,10/1/2006
1025,Caroline,Caroline,Venus,18,6.9,306.3,6.9,6.9,306.3,306.3,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,v30,Approved,1994,109,First name from French.,,10/1/2006
1027,Carpo Corona,Carpo Corona,Venus,215,-37.5,3,-37.5,-37.5,3,3,Planetocentric  +East  0 - 360,Europe,Greek,"Corona, coronae",CR,v44,Approved,1994,83,Greek fertility goddess.,,10/1/2006
1028,Carr,Carr,Venus,31.9,-24,295.7,-24,-24,295.7,295.7,Planetocentric  +East  0 - 360,North America,Canada,"Crater, craters",AA,v41,Approved,1994,99,Emily; Canadian artist (1871-1945).,,10/1/2006
1030,Carreno,Carreno,Venus,57,-3.9,16.1,-3.9,-3.9,16.1,16.1,Planetocentric  +East  0 - 360,South and Central America,Venezuela,"Crater, craters",AA,v32,Approved,1991,99,"Teresa; Venezuelan pianist, composer (1853-1917).",,10/1/2006
1033,Carson,Carson,Venus,38.8,-24.2,344.1,-24.2,-24.2,344.1,344.1,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v43,Approved,1991,99,"Rachel; American biologist, author (1907-1964).",,10/1/2006
1036,Carter,Carter,Venus,17.5,5.3,67.3,5.3,5.3,67.3,67.3,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v22,Approved,1994,99,"Maybelle; American singer, songwriter (1909-1978).",,10/1/2006
1043,Cassatt Corona,Cassatt Corona,Venus,152,65.6,207.6,65.6,65.6,207.6,207.6,Planetocentric  +East  0 - 360,North America,American,"Corona, coronae",CR,v05,Approved,1997,46,Mary; American Impressionist painter (1844-1926). Name changed from Cassatt Patera.,,10/1/2006
1052,Castro,Castro,Venus,22.9,3.4,233.9,3.4,3.4,233.9,233.9,Planetocentric  +East  0 - 360,Europe,Spain,"Crater, craters",AA,v27,Approved,1994,99,"Rosalie; Spanish poet, novelist (1837-1885).",,10/1/2006
1077,Cather,Cather,Venus,24.6,47.1,107,47.1,47.1,106.9,106.4,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v11,Approved,1985,46,Willa; American novelist (1876-1947).,,10/1/2006
1082,Cauteovan Corona,Cauteovan Corona,Venus,553,31.5,142.9,31.9,31.7,145.6,140.3,Planetocentric  +East  0 - 360,South and Central America,Colombia,"Corona, coronae",CR,v12,Approved,1991,64,Kataba (Columbia) fertility goddess.,,10/1/2006
1085,Cavell Corona,Cavell Corona,Venus,100,38.3,18.8,38.8,37.9,19.2,18.5,Planetocentric  +East  0 - 360,Europe,Great Britain,"Corona, coronae",CR,v08,Approved,2003,46,"Edith; British nurse, heroine (1865-1915). (Changed from Cavell Patera.)",,10/1/2006
1090,Cavillaca Fluctus,Cavillaca Fluctus,Venus,800,-72,340,-72,-72,340,340,Planetocentric  +East  0 - 360,South and Central America,Peru,"Fluctus, fluctūs",FL,v61,Approved,1997,107,"Huarochiri (Peru) virgin goddess, turned herself into a rock.",,10/1/2006
1101,Centlivre,Centlivre,Venus,28.8,19.1,290.4,19.1,19.1,290.4,290.4,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,v29,Approved,1994,99,"Susannah; English actress, playwright (c. 1667-1723).",,10/1/2006
1110,Ceres Corona,Ceres Corona,Venus,675,-16,151.5,-16,-16,151.5,151.5,Planetocentric  +East  0 - 360,Europe,Roman,"Corona, coronae",CR,v37,Approved,1994,1,Roman harvest goddess.,,10/1/2006
1111,Cerridwen Corona,Cerridwen Corona,Venus,217,49.6,201.8,49.6,49.6,201.8,201.8,Planetocentric  +East  0 - 360,Europe,Celtic,"Corona, coronae",CR,v14,Approved,1997,83,Celtic nature goddess.,,10/1/2006
1136,Changko Corona,Changko Corona,Venus,200,10.9,6.2,10.9,10.9,6.2,6.2,Planetocentric  +East  0 - 360,Asia,Burma,"Corona, coronae",CR,v20,Approved,2000,65,Kachin (Burma/Myanmar) mother of all humans.,,10/1/2006
1134,Chang Xi Chasmata,Chang Xi Chasmata,Venus,220,-59,17,-59,-59,17,17,Planetocentric  +East  0 - 360,Asia,China,"Chasma, chasmata",CM,v56,Approved,1997,107,"Chinese, gave birth to twelve moons.",,10/1/2006
1139,Chantico Corona,Chantico Corona,Venus,200,-1.7,215,-0.9,-2.2,215.5,214.3,Planetocentric  +East  0 - 360,North America,Aztec,"Corona, coronae",CR,v39,Approved,2003,127,Aztec hearth goddess.,,10/1/2006
14173,Chanum Coronae,Chanum Coronae,Venus,330,-29.2,245.5,-27.5,-31,246.5,244,Planetocentric  +East  0 - 360,Asia,Burma,"Corona, coronae",CR,v52,Approved,2006,65,Kachin (Tibetan people of Burma/Myanmar) creator goddess. ,,10/1/2006
1142,Chapelle,Chapelle,Venus,22,6.4,103.8,6.4,6.4,103.8,103.8,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v23,Approved,1991,99,"Georgette; Am. photo-journalist, killed in Viet Nam (1919-1965).",,10/1/2006
1158,Charykh-Keyok Dorsa,Charykh Keyok Dorsa,Venus,550,54.5,285,54.5,54.5,285,285,Planetocentric  +East  0 - 360,Asia,Siberia,"Dorsum, dorsa",DO,v06,Approved,1997,107,Khakasian (S. Siberia) magic bird.,,12/30/2008
1159,Chasca Vallis,Chasca Vallis,Venus,400,-52.8,359,-52.8,-52.8,359,359,Planetocentric  +East  0 - 360,South and Central America,Peru,"Vallis, valles",VA,v61,Approved,1997,107,Quechua name for planet Venus.,,10/1/2006
1168,Chechek,Chechek,Venus,7.2,-2.6,272.3,-2.6,-2.6,272.3,272.3,Planetocentric  +East  0 - 360,Asia,Tuva,"Crater, craters",AA,v41,Approved,1997,107,Tuva (Siberia) first name.,,12/30/2008
1172,Chernava Colles,Chernava Colles,Venus,1000,-10.5,335.5,-10.5,-10.5,335.5,335.5,Planetocentric  +East  0 - 360,Europe,Russia,"Collis, colles",CO,v43,Approved,1997,107,"Russian sea maiden, sea czar's daughter.",,12/30/2008
1174,Cherskaya Patera,Cherskaya Patera,Venus,85,-5.2,232.5,-5.2,-5.2,232.5,232.5,Planetocentric  +East  0 - 360,Europe,Russia,"Patera, paterae",PE,v39,Approved,2003,64,"Mavra Pavlovna; Russian explorer of E. Siberia, wife of Ivan Chersky (c. 1850 - c. 1900).",,12/30/2008
1180,Chih Nu Dorsum,Chih Nu Dorsum,Venus,625,-73,195,-73,-73,195,195,Planetocentric  +East  0 - 360,Asia,China,"Dorsum, dorsa",DO,v59,Approved,1994,111,Chinese sky goddess.,,10/1/2006
1182,Chimon-mana Tessera,Chimon mana Tessera,Venus,1500,-3,270,-3,-3,270,270,Planetocentric  +East  0 - 360,North America,Hopi,"Tessera, tesserae",TE,,Approved,1997,107,Hopi (SW USA) goddess of insane.,,10/1/2006
1187,Chiun Corona,Chiun Corona,Venus,150,18.3,340.5,18.3,18.3,340.5,340.5,Planetocentric  +East  0 - 360,Asia,Hebrew,"Corona, coronae",CR,v31,Approved,1994,83,Hebrew fertility goddess.,,10/1/2006
1189,Chiyojo,Chiyojo,Venus,40.2,-47.8,95.7,-47.8,-47.8,95.7,95.7,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,v47,Approved,1991,,Japanese poet.,,10/1/2006
1191,Chloe,Chloe,Venus,18.6,-7.4,98.6,-7.4,-7.4,98.6,98.6,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,v35,Approved,1994,82,First name from Greek.,,10/1/2006
1192,Chloris Mons,Chloris Mons,Venus,180,-45.4,294.6,-45.4,-45.4,294.6,294.6,Planetocentric  +East  0 - 360,Europe,Greek,"Mons, montes",MO,v53,Approved,1997,83,Greek flower goddess.,,10/1/2006
1194,Cholpon,Cholpon,Venus,6.3,40,290,40,40,290,290,Planetocentric  +East  0 - 360,Asia,Kyrgyzstan,"Crater, craters",AA,v17,Approved,1997,107,Kyrgyz first name.,,12/30/2008
1196,Chondi Chasma,Chondi Chasma,Venus,1000,-18.5,230,-17,-19.5,235,226,Planetocentric  +East  0 - 360,Asia,Bangladesh,"Chasma, chasmata",CM,v39,Approved,2003,65,Bengali goddess of wild animals.,,10/1/2006
1201,Christie,Christie,Venus,23.3,28.3,72.7,28.3,27.9,72.6,72.6,Planetocentric  +East  0 - 360,Europe,Great Britain,"Crater, craters",AA,v10,Approved,1985,46,Agatha; British novelist (1891-1976).,,10/1/2006
1209,Chubado,Chubado,Venus,7,45.3,5.6,45.3,45.3,5.6,5.6,Planetocentric  +East  0 - 360,Africa,Mali,"Crater, craters",AA,v08,Approved,1997,107,Fulbe first name.,,10/1/2006
1210,Chuginadak Mons,Chuginadak Mons,Venus,450,-38,246,-38,-38,246,246,Planetocentric  +East  0 - 360,North America,Aleutian,"Mons, montes",MO,v52,Approved,1997,107,Aleutian volcano goddess.,,10/1/2006
1211,Chuku Corona,Chuku Corona,Venus,380,-23.5,265.5,-23.5,-23.5,265.5,265.5,Planetocentric  +East  0 - 360,Africa,Nigeria,"Corona, coronae",CR,v40,Approved,2000,65,Igbo (Nigeria) creator goddess.,,10/1/2006
1218,Cipactli Mons,Cipactli Mons,Venus,200,-31.5,332.5,-31.5,-31.5,332.5,332.5,Planetocentric  +East  0 - 360,North America,Aztec,"Mons, montes",MO,v55,Approved,1997,107,Aztec crocodile-like monster-goddess from which the earth was created.,,10/1/2006
1223,Citlalpul Vallis,Citlalpul Vallis,Venus,3160,-51.8,187,-51.5,-59,205.5,168,Planetocentric  +East  0 - 360,North America,Mexico,"Vallis, valles",VA,v59,Approved,1994,107,Aztec name for planet Venus. Name changed from Citlalpul Valles.,,10/1/2006
1224,Ciuacoatl Mons,Ciuacoatl Mons,Venus,100,53,150.9,53,53,150.9,150.9,Planetocentric  +East  0 - 360,North America,Aztec,"Mons, montes",MO,v04,Approved,1997,27,Aztec earth goddess. Changed from Ciuacoatl Corona.,,10/1/2006
1228,Clara,Clara,Venus,3.2,-37.5,235.3,-37.5,-37.5,235.3,235.3,Planetocentric  +East  0 - 360,Europe,Latin,"Crater, craters",AA,v51,Approved,2000,109,First name from Latin.,,10/1/2006
1238,Clementina,Clementina,Venus,4,35.9,208.6,35.9,35.9,208.6,208.6,Planetocentric  +East  0 - 360,Europe,Portugal,"Crater, craters",AA,v14,Approved,2006,109,"Portuguese form of Clementine, French first name.",,10/1/2006
1240,Cleopatra,Cleopatra,Venus,105,65.8,7.1,65.8,65.8,7.1,7.1,Planetocentric  +East  0 - 360,Africa,Egypt,"Crater, craters",AA,v02,Approved,1982,59,"Egyptian queen, notable for love affairs with Julius Caesar and Mark Anthony (69-30 B.C.).",Name changed from Cleopatra Patera.,8/27/2014
1243,Clidna Tessera,Clidna Tessera,Venus,500,-42,29,-42,-42,29,29,Planetocentric  +East  0 - 360,Europe,Ireland,"Tessera, tesserae",TE,v44,Approved,1997,107,Irish bird goddess of afterlife.,,10/1/2006
1244,Cline,Cline,Venus,38,-21.8,317.1,-21.8,-21.8,317.1,317.1,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v42,Approved,1994,99,Patsy; American singer (1932-1963).,,10/1/2006
1245,Clio,Clio,Venus,11.4,6.3,333.5,6.3,6.3,333.5,333.5,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,v31,Approved,1997,109,Greek first name.,,10/1/2006
1248,Clonia Corona,Clonia Corona,Venus,100,16,167.4,16.2,15.9,167.9,166.8,Planetocentric  +East  0 - 360,Europe,Greek,"Corona, coronae",CR,v25,Approved,2003,127,Greek Earth and nature goddess.,,10/1/2006
1250,Clotho Tessera,Clotho Tessera,Venus,289,56.4,334.9,56.5,56.2,337.2,332.6,Planetocentric  +East  0 - 360,Europe,Greek,"Tessera, tesserae",TE,v07,Approved,1985,1,Greek; one of three Fates.,,10/1/2006
1254,Coatlicue Corona,Coatlicue Corona,Venus,199,63.2,273,63.4,63,275.5,270.4,Planetocentric  +East  0 - 360,North America,Aztec,"Corona, coronae",CR,v06,Approved,1985,1,Aztec earth goddess.,,10/1/2006
1260,Cochran,Cochran,Venus,100,51.9,143.4,51.8,51.8,143.4,141.9,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v04,Approved,1985,46,Jacqueline; American aviator (c. 1906-1980).,,10/1/2006
1262,Cocomama Tessera,Cocomama Tessera,Venus,1600,-62,23,-62,-62,23,23,Planetocentric  +East  0 - 360,South and Central America,Peru,"Tessera, tesserae",TE,v56,Approved,1997,107,Quechua (Peru) happiness goddess.,,10/1/2006
1263,Codidon Corona,Codidon Corona,Venus,250,-46,56,-46,-46,56,56,Planetocentric  +East  0 - 360,South and Central America,Colombia,"Corona, coronae",CR,v45,Approved,1997,107,Arauakan (Colombia) great mother goddess.,,10/1/2006
1264,Cohn,Cohn,Venus,18.3,-33.3,208.1,-33.3,-33.3,208.1,208.1,Planetocentric  +East  0 - 360,Oceania,Australia,"Crater, craters",AA,v50,Approved,1994,110,Carola; Australian artist (1892-1964).,,10/1/2006
1267,Colette Patera,Colette Patera,Venus,149,66.3,322.8,66.2,66.2,324.1,321.6,Planetocentric  +East  0 - 360,Europe,France,"Patera, paterae",PE,v07,Approved,1982,99,Claudine; French novelist (1873-1954).,Changed from Colette as crater name.,8/27/2014
1268,Colijnsplaat Corona,Colijnsplaat Corona,Venus,350,-32,151,-32,-32,151,151,Planetocentric  +East  0 - 360,Europe,Teutonic,"Corona, coronae",CR,v49,Approved,1994,,Teutonic fertility goddess.,,10/1/2006
1269,Colleen,Colleen,Venus,13.5,-60.8,162.2,-60.8,-60.8,162.2,162.2,Planetocentric  +East  0 - 360,Europe,Ireland,"Crater, craters",AA,v58,Approved,1994,82,Irish first name.,,10/1/2006
1277,Comnena,Comnena,Venus,19.5,1.2,343.7,1.2,1.2,343.7,343.7,Planetocentric  +East  0 - 360,Europe,Byzantine,"Crater, craters",AA,v31,Approved,1994,99,"Anna; Byzantine princess, physician, writer (1083-1148).",,10/1/2006
1290,Conway,Conway,Venus,49.3,48.3,39,48.3,48.3,39,39,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,v09,Approved,1994,99,Anne Finch; English natural scientist (1631-1679).,,10/1/2006
