Feature_ID,Feature_Name,Clean_Feature_Name,Target,Diameter,Center_Latitude,Center_Longitude,Northern_Latitude,Southern_Latitude,Eastern_Longitude,Western_Longitude,Coordinate_System,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Quad,Approval_Status,Approval_Date,Reference,Origin,Additional_Info,Last_Updated
5456,Shakespeare,Shakespeare,Mercury,399,48.1,207.75,52.74,43.36,214.71,200.78,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,H-03,Approved,1979,59,William; English poet and dramatist (1564-1616).,,10/13/2016
5483,Shelley,Shelley,Mercury,171,-47.69,231.73,-45.67,-49.69,234.71,228.75,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,H-12,Approved,1979,59,Percy Bysshe; English poet (1792-1822).,,10/13/2016
14520,Sher-Gil,Sher Gil,Mercury,77,-45.26,134.74,-44.36,-46.17,136.03,133.46,Planetocentric  +East  0 - 360,Asia,India,"Crater, craters",AA,H-13,Approved,20-Nov-08,210,Amrita; Indian painter (1913-1941).,,10/13/2016
5486,Shevchenko,Shevchenko,Mercury,143,-53.64,313.98,-51.95,-55.32,316.82,311.15,Planetocentric  +East  0 - 360,Europe,Ukraine,"Crater, craters",AA,H-11,Approved,1976,59,Taras Hryhorovych; Ukrainian poet (1814-1861).,,10/14/2016
5495,Sholem Aleichem,Sholem Aleichem,Mercury,196,50.92,269.52,53.15,48.68,273.16,265.87,Planetocentric  +East  0 - 360,Asia,Jewish,"Crater, craters",AA,H-03,Approved,1979,59,(Yakov Rabinowitz); Yiddish writer (1859-1916).,,10/14/2016
5512,Sibelius,Sibelius,Mercury,94,-49.5,214.63,-48.39,-50.59,216.32,212.94,Planetocentric  +East  0 - 360,Europe,Finland,"Crater, craters",AA,H-12,Approved,1985,59,Jean; Finnish composer (1865-1957).,,10/14/2016
15557,Sihtu Planitia,Sihtu Planitia,Mercury,565,-2.82,304.43,2.63,-9.21,309.72,300.11,Planetocentric  +East  0 - 360,Asia,Babylon,"Planitia, planitiae",PL,H-06,Approved,14-Mar-17,419,Babylonian word for the planet Mercury.,,3/14/2017
5541,Simonides,Simonides,Mercury,87,-29.13,315.15,-28.11,-30.14,316.31,313.99,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,H-11,Approved,1985,59,Greek lyric poet (556-468 B.C.).,,10/14/2016
5549,Sinan,Sinan,Mercury,134,15.46,329.41,16.99,13.93,331.05,327.78,Planetocentric  +East  0 - 360,Asia,Turkey,"Crater, craters",AA,H-06,Approved,1976,59,Joseph; Turkish architect (1489-1588).,,10/14/2016
5602,Smetana,Smetana,Mercury,191,-48.25,289.83,-46,-50.47,293.11,286.55,Planetocentric  +East  0 - 360,Europe,Czechoslovakia,"Crater, craters",AA,H-11,Approved,1985,59,Bedrich; Czechoslovakian composer (1824-1884).,,10/14/2016
5611,Snorri,Snorri,Mercury,21,-9.17,276.76,-8.92,-9.42,277.01,276.5,Planetocentric  +East  0 - 360,Europe,Iceland,"Crater, craters",AA,H-07,Approved,1976,59,Sturluson; Icelandic saga writer and poet (1179-1241).,,10/14/2016
5614,Sobkou Planitia,Sobkou Planitia,Mercury,1128,39,231.98,49.51,28.59,248.59,216.21,Planetocentric  +East  0 - 360,Africa,Egypt,"Planitia, planitiae",PL,H-03,Approved,1976,412,Ancient Egyptian messenger god.,"Origin was changed from ""Messenger god."" on 02/17/2017.",2/17/2017
5626,Solitudo Admetei,Solitudo Admetei,Mercury,0,55,270,55,55,270,270,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-02,Approved,1976,60,Albedo feature; Antoniadi map.,,3/7/2011
5627,Solitudo Alarum,Solitudo Alarum,Mercury,0,-15,70,-15,-15,70,70,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-10,Approved,1976,60,Albedo feature; Antoniadi map.,,3/7/2011
5628,Solitudo Aphrodites,Solitudo Aphrodites,Mercury,0,25,70,25,25,70,70,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-05,Approved,1976,60,Albedo feature; Antoniadi map.,,3/7/2011
14796,Solitudo Argiphontae,Solitudo Argiphontae,Mercury,0,-10,25,-10,-10,25,25,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-10,Approved,1976,60,Albedo feature; Antoniadi map.,Name corrected from Sinus Argiphontae.,1/28/2011
5629,Solitudo Atlantis,Solitudo Atlantis,Mercury,0,-35,150,-35,-35,150,150,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-13,Approved,1976,60,Albedo feature; Antoniadi map.,,3/7/2011
5630,Solitudo Criophori,Solitudo Criophori,Mercury,0,0,130,0,0,130,130,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-09,Approved,1976,60,Albedo name for unimaged H-9 region.,,3/7/2011
5631,Solitudo Helii,Solitudo Helii,Mercury,0,-10,180,-10,-10,180,180,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-08,Approved,1976,60,Albedo feature; Antoniadi map.,,3/7/2011
5632,Solitudo Hermae Trismegisti,Solitudo Hermae Trismegisti,Mercury,0,-45,315,-45,-45,315,315,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-11,Approved,1976,60,"Albedo name for H-11, Discovery region.",,3/7/2011
5633,Solitudo Horarum,Solitudo Horarum,Mercury,0,25,245,25,25,245,245,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-03,Approved,1976,60,Albedo feature; Antoniadi map.,,3/7/2011
5634,Solitudo Iovis,Solitudo Iovis,Mercury,0,0,0,0,0,0,0,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-10,Approved,1976,60,Albedo feature; Antoniadi map.,,3/7/2011
5635,Solitudo Lycaonis,Solitudo Lycaonis,Mercury,0,0,253,0,0,253,253,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-07,Approved,1976,60,"Albedo name for H-7, Beethoven region.",,3/7/2011
5636,Solitudo Maiae,Solitudo Maiae,Mercury,0,-15,205,-15,-15,205,205,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-08,Approved,1976,60,Albedo feature; Antoniadi map.,,3/7/2011
5637,Solitudo Martis,Solitudo Martis,Mercury,0,-35,260,-35,-35,260,260,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-12,Approved,1976,60,Albedo feature; Antoniadi map.,,3/7/2011
5638,Solitudo Neptuni,Solitudo Neptuni,Mercury,0,30,210,30,30,210,210,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-03,Approved,1976,60,Albedo feature; Antoniadi map.,,3/7/2011
5639,Solitudo Persephones,Solitudo Persephones,Mercury,0,-41,135,-41,-41,135,135,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-13,Approved,1976,60,Albedo name for unimaged H-13 region.,,3/7/2011
5640,Solitudo Phoenicis,Solitudo Phoenicis,Mercury,0,25,135,25,25,135,135,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-04,Approved,1976,60,Albedo feature; Antoniadi map.,,3/7/2011
5641,Solitudo Promethei,Solitudo Promethei,Mercury,0,-45,217.5,-45,-45,217.5,217.5,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-12,Approved,1976,60,"Albedo name for H-12, Michelangelo region.",,3/7/2011
5650,Sophocles,Sophocles,Mercury,142,-6.95,213.96,-5.32,-8.58,215.64,212.29,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,H-08,Approved,1976,59,Greek dramatist (c. 496-406 B.C.).,,10/14/2016
5651,Sor Juana,Sor Juana,Mercury,102,50.51,334.41,51.63,49.38,336.3,332.52,Planetocentric  +East  0 - 360,North America,Mexico,"Crater, craters",AA,H-02,Approved,1979,80,Ines de la Cruz; Mexican writer (1651-1695).,,10/14/2016
5801,Sōseki,Soseki,Mercury,92,39.31,321.23,40.38,38.23,322.62,319.83,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,H-02,Approved,1985,59,Natsume (Kinosaka); Japanese novelist (1867-1916).,,10/14/2016
5802,Sōtatsu,Sotatsu,Mercury,157,-48.73,341.83,-46.87,-50.57,344.63,339.03,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,H-11,Approved,1976,59,Tawaraya; Japanese artist (1600-1643).,,10/14/2016
14973,Sousa,Sousa,Mercury,138,46.69,0.63,48.3,45.06,2.99,358.29,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-05,Approved,24-Apr-12,75,John Philip; American bandmaster and composer (1854-1932).,,10/14/2016
5668,Spitteler,Spitteler,Mercury,67,-69.18,299.74,-68.39,-69.96,301.94,297.54,Planetocentric  +East  0 - 360,Europe,Switzerland,"Crater, craters",AA,H-15,Approved,1976,59,Carl; Swiss epic poet (1845-1924).,,10/14/2016
14650,Steichen,Steichen,Mercury,196,-12.79,77.04,-10.49,-15.1,79.4,74.68,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,H-09,Approved,3-Mar-10,75,Edward; American photographer and painter (1879-1973).,,10/14/2016
14974,Stevenson,Stevenson,Mercury,134,2.05,216.12,3.63,0.48,217.68,214.57,Planetocentric  +East  0 - 360,Europe,Scotland,"Crater, craters",AA,H-07,Approved,24-Apr-12,75,Robert Louis; Scottish author (1850-1894).,,10/14/2016
14928,Stieglitz,Stieglitz,Mercury,100,72.54,67.63,73.63,71.44,71.3,63.97,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-01,Approved,27-Feb-12,75,Alfred; American photographer (1864-1946).,,2/27/2012
15560,Stilbon Planitia,Stilbon Planitia,Mercury,1550,57.54,150.39,68.31,42.83,177.16,121.61,Planetocentric  +East  0 - 360,Europe,Greek,"Planitia, planitiae",PL,H-04,Approved,14-Mar-17,421,Ancient Greek word for the planet Mercury.,,3/14/2017
5723,Stravinsky,Stravinsky,Mercury,129,51.95,281.1,53.45,50.43,283.42,278.79,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,H-02,Approved,1979,59,Igor Fyodorovich; Russian-born American composer (1882-1971).,,10/14/2016
5726,Strindberg,Strindberg,Mercury,189,53.41,223.33,55.62,51.18,227.04,219.62,Planetocentric  +East  0 - 360,Europe,Sweden,"Crater, craters",AA,H-03,Approved,1979,59,"August; Swedish playwright, novelist, and short-story writer (1849-1912).",,10/14/2016
5750,Suisei Planitia,Suisei Planitia,Mercury,569,60.88,212.19,67.7,54.41,219.77,203.56,Planetocentric  +East  0 - 360,Asia,Japan,"Planitia, planitiae",PL,H-03,Approved,1976,80,Japanese word for the planet Mercury.,,10/14/2016
5755,Sullivan,Sullivan,Mercury,153.23,-16.19,273.12,-14.51,-17.86,274.86,271.38,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,H-07,Approved,1976,59,Louis; American architect (1856-1924).,,3/7/2011
5804,Sūr Dās,Sur Das,Mercury,131,-46.98,266.43,-45.44,-48.51,268.62,264.24,Planetocentric  +East  0 - 360,Asia,India,"Crater, craters",AA,H-12,Approved,1979,59,Indian poet (1483-1563).,,10/14/2016
5767,Surikov,Surikov,Mercury,224,-36.98,235.1,-34.35,-39.62,238.27,231.93,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,H-12,Approved,1979,80,Vassily; Russian painter (1848-1916).,,10/14/2016
14389,Sveinsdóttir,Sveinsdottir,Mercury,212.79,-2.83,100.32,-0.89,-4.77,102.47,98.16,Planetocentric  +East  0 - 360,Europe,Iceland,"Crater, craters",AA,H-09,Approved,8-Apr-08,210,Júlíana; Icelandic painter and textile artist (1889-1966).,,3/7/2011
5830,Takanobu,Takanobu,Mercury,72,30.66,251.44,31.5,29.82,252.38,250.49,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,H-03,Approved,1985,59,Fujiwara; Japanese poet and portrait artist (1142-1205).,,10/14/2016
5831,Takayoshi,Takayoshi,Mercury,136,-37.23,196.18,-35.63,-38.82,198.18,194.18,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,H-12,Approved,1979,80,Japanese painter (12th century).,,10/14/2016
5858,Tansen,Tansen,Mercury,27,4.11,288.33,4.43,3.79,288.65,288.01,Planetocentric  +East  0 - 360,Asia,India,"Crater, craters",AA,H-06,Approved,1976,80,Indian (Mogul) composer from the court of Akbar.,,10/14/2016
15136,Terror Rupes,Terror Rupes,Mercury,229.62,-72.06,84.31,-70.43,-72.97,90.98,76.49,Planetocentric  +East  0 - 360,Europe,England,"Rupes, rupēs",RU,H-15,Approved,3-Jun-13,297,English; ship of discovery that took part in the Ross Antarctic expedition (1839-1843) and Franklin Arctic expedition (1845).,,6/3/2013
5990,Thākur,Thakur,Mercury,111,-3.05,295.43,-1.81,-4.29,296.73,294.12,Planetocentric  +East  0 - 360,Asia,India,"Crater, craters",AA,H-06,Approved,1976,80,"R.; Bengalese poet and novelist (also known as Tagore), Nobel Prize in literature in 1913 (1861-1941).",,10/14/2016
5964,Theophanes,Theophanes,Mercury,46,-5.02,217.22,-4.48,-5.56,217.77,216.68,Planetocentric  +East  0 - 360,Europe,Byzantine,"Crater, craters",AA,H-07,Approved,1976,59,Byzantine painter (c. 1330-1405).,,10/14/2016
5979,Thoreau,Thoreau,Mercury,72,5.94,227.36,6.78,5.1,228.21,226.52,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,H-07,Approved,1985,59,Henry David; American poet and philosopher (1817-1862).,,10/14/2016
15114,Timgad Vallis,Timgad Vallis,Mercury,116,60.88,116.44,62.14,59.63,119.73,114.12,Planetocentric  +East  0 - 360,Africa,Algeria,"Vallis, valles",VA,H-04,Approved,30-Apr-13,233,Ancient city in Algeria.,,10/14/2016
6022,Tintoretto,Tintoretto,Mercury,94,-47.99,337.05,-46.88,-49.1,338.7,335.39,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-11,Approved,1976,59,Italian painter (1518-1594).,,10/14/2016
6025,Tir Planitia,Tir Planitia,Mercury,754,-1.04,183.31,7.78,-8.35,189.7,176.25,Planetocentric  +East  0 - 360,Asia,Persian,"Planitia, planitiae",PL,H-08,Approved,1976,411,Persian word for the planet Mercury.,"Origin was changed from ""Norse word for Mercury."" on 02/17/2017, to correct an error.",2/17/2017
6034,Titian,Titian,Mercury,109,-3.69,317.47,-2.42,-4.96,318.75,316.19,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-06,Approved,1976,59,Tiziano Vecellio; Italian Renaissance painter (c. 1488/90-1576).,,10/14/2016
15025,Tolkien,Tolkien,Mercury,50,88.82,148.92,89.39,88.25,177.57,120.27,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,H-01,Approved,6-Aug-12,75,John Ronald Reuel; English author and philologist (1892-1973).,,8/6/2012
6052,Tolstoj,Tolstoj,Mercury,355,-16.23,195.36,-12.05,-20.4,199.71,191.02,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,H-08,Approved,1976,59,Lev N.; Russian novelist (1828-1910).,,10/14/2016
14589,To Ngoc Van,To Ngoc Van,Mercury,71,52.49,248.3,53.29,51.67,249.67,246.93,Planetocentric  +East  0 - 360,Asia,Vietnam,"Crater, craters",AA,H-03,Approved,9-Jul-09,211,To Ngoc Van; Vietnamese painter (1906-1954).,,10/14/2016
6079,Tricrena,Tricrena,Mercury,0,0,324,0,0,324,324,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-06,Approved,1976,60,"Albedo name for H-6, Kuiper region.",,3/7/2011
15026,Tryggvadóttir,Tryggvadottir,Mercury,31,89.55,188.44,89.92,89.18,243.47,133.42,Planetocentric  +East  0 - 360,Europe,Iceland,"Crater, craters",AA,H-01,Approved,6-Aug-12,210,Nína (Jónína) ; Icelandic artist (1913-1968).,,8/6/2012
6116,Ts'ai Wen-Chi,Ts ai Wen Chi,Mercury,124,23.47,336.85,24.94,22.01,338.45,335.25,Planetocentric  +East  0 - 360,Asia,China,"Crater, craters",AA,H-02,Approved,1976,80,Han dynasty composer (second century A.D.).,,10/14/2016
6118,Ts'ao Chan,Ts ao Chan,Mercury,110,-13.31,217.65,-12.02,-14.6,218.98,216.33,Planetocentric  +East  0 - 360,Asia,China,"Crater, craters",AA,H-07,Approved,1976,59,Chinese writer (c. 1715-1763).,,10/14/2016
6113,Tsurayuki,Tsurayuki,Mercury,83,-62.99,339.66,-62.07,-63.91,341.81,337.5,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,H-11,Approved,1976,80,Ki (Kino); noted Japanese man of letters (c. 945).,,10/14/2016
6132,Tung Yüan,Tung Yuan,Mercury,60.46,75.02,297.17,75.78,74.27,300.08,294.26,Planetocentric  +East  0 - 360,Asia,China,"Crater, craters",AA,H-01,Approved,1979,80,Chinese painter (10th century).,,3/7/2011
6140,Turgenev,Turgenev,Mercury,136,65.68,223.74,67.26,64.07,227.37,220.12,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,H-01,Approved,1979,80,Ivan Sergeyevich; Russian writer (1818-1883).,,10/14/2016
15554,Turms Planitia,Turms Planitia,Mercury,622,-31.05,9.19,-24.25,-37.92,15.37,3.73,Planetocentric  +East  0 - 360,Europe,Italy,"Planitia, planitiae",PL,H-14,Approved,14-Mar-17,83,Etruscan messenger god equivalent of Roman god Mercury.,,3/14/2017
6161,Tyagaraja,Tyagaraja,Mercury,97,3.89,211.1,5.03,2.75,212.24,209.97,Planetocentric  +East  0 - 360,Asia,India,"Crater, craters",AA,H-08,Approved,1976,59,Indian composer (1767-1847).,,10/14/2016
15471,Unity Rupes,Unity Rupes,Mercury,350,27.16,84.8,29.18,24.01,88.13,82.42,Planetocentric  +East  0 - 360,Europe,England,"Rupes, rupēs",RU,H-05,Approved,30-Jan-16,390,"English vessel which took Edmond Halley to Saint Helena in 1676 to conduct a survey of the stars in the southern hemisphere. While there, Halley observed the 1677 transit of Mercury which enabled him to make one of the earliest calculations to estimate the size of the solar system.",,10/7/2016
6228,Unkei,Unkei,Mercury,121,-31.79,297.4,-30.43,-33.15,299.09,295.72,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,H-11,Approved,1976,59,Japanese sculptor (c. 1148-1223).,,10/14/2016
6249,Ustad Isa,Ustad Isa,Mercury,138,-31.91,193.89,-30.29,-33.53,195.8,191.98,Planetocentric  +East  0 - 360,Asia,Turkey,"Crater, craters",AA,H-12,Approved,1979,80,Turkish/Persian architect (17th century).,,10/14/2016
15563,Utaridi Planitia,Utaridi Planitia,Mercury,930,-65.5,89.83,-54.05,-75.1,99.76,67.28,Planetocentric  +East  0 - 360,Africa,Swahili,"Planitia, planitiae",PL,H-15,Approved,14-Mar-17,410,Swahili (E. Africa) name for the planet Mercury.,,3/14/2017
6462,Vālmiki,Valmiki,Mercury,210,-23.58,218.59,-21.11,-26.05,221.24,215.94,Planetocentric  +East  0 - 360,Asia,Sanskrit,"Crater, craters",AA,H-12,Approved,1976,80,"Sanskrit poet, author of the Ramayala (1st century B.C.).",,10/14/2016
6309,Van Dijck,Van Dijck,Mercury,101.53,75.8,193.37,76.98,74.59,198.15,188.58,Planetocentric  +East  0 - 360,Europe,Flemish,"Crater, craters",AA,H-01,Approved,1979,59,Anthony; Flemish painter (1599-1641).,,10/14/2016
6310,Van Eyck,Van Eyck,Mercury,271,43.22,200.57,46.39,40.01,204.93,196.2,Planetocentric  +East  0 - 360,Europe,Flemish,"Crater, craters",AA,H-03,Approved,1979,59,Jan; Flemish painter (c. 1395-1441).,,10/14/2016
6312,van Gogh,van Gogh,Mercury,99,-76.88,221.32,-75.71,-78.02,226.38,216.27,Planetocentric  +East  0 - 360,Europe,Netherlands (Dutch),"Crater, craters",AA,H-15,Approved,1976,59,Vincent Willem; Dutch painter (1853-1890).,,10/14/2016
15146,Varma,Varma,Mercury,30,80.04,341.03,80.4,79.69,342.95,339.1,Planetocentric  +East  0 - 360,Asia,India,"Crater, craters",AA,H-01,Approved,18-Jun-13,306,Raja Ravi; Indian painter (1848-1906).,,10/14/2016
6345,Velázquez,Velazquez,Mercury,128,37.59,304.57,39.02,36.14,306.46,302.68,Planetocentric  +East  0 - 360,Europe,Spain,"Crater, craters",AA,H-02,Approved,1979,59,Diego; Spanish painter (1599-1660).,,10/14/2016
6354,Verdi,Verdi,Mercury,145,64.36,190.29,66.05,62.64,194.08,186.51,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-03,Approved,1979,59,Giuseppe; Italian composer (1813-1901).,,10/14/2016
6379,Victoria Rupes,Victoria Rupes,Mercury,347,52.71,325.84,56.4,48.73,326.45,323.86,Planetocentric  +East  0 - 360,Europe,Spain,"Rupes, rupēs",RU,H-02,Approved,1976,59,"Spanish; Magellan's and Del Cano's ship, first voyage around the world.",,10/14/2016
15194,Vieira da Silva,Vieira da Silva,Mercury,274,1.54,236.59,4.56,-1.49,239.81,233.38,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,H-07,Approved,16-Dec-13,210,Maria Elena; Portuguese-born French painter (1908-1992).,,10/14/2016
15397,Villa-Lobos,Villa Lobos,Mercury,67,5.27,6.79,6.03,4.51,7.59,6,Planetocentric  +East  0 - 360,South and Central America,Brazil,"Crater, craters",AA,H-10,Approved,25-Sep-15,59,Heitor; Brazilian composer (1887-1959).,,10/14/2016
6392,Vincente,Vincente,Mercury,108,-56.75,217.04,-55.48,-58,219.35,214.74,Planetocentric  +East  0 - 360,Europe,Portugal,"Crater, craters",AA,H-12,Approved,1979,80,Gil; Portuguese dramatist (c. 1465-1537).,,10/14/2016
6415,Vivaldi,Vivaldi,Mercury,213,13.76,274.08,16.25,11.26,276.53,271.64,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-07,Approved,1976,59,Antonio; Italian composer (1678-1741).,,10/14/2016
6421,Vlaminck,Vlaminck,Mercury,82,28.48,346.49,29.42,27.53,347.66,345.32,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,H-02,Approved,1985,59,Maurice de; French painter (1876-1958).,,10/14/2016
15623,Vonnegut,Vonnegut,Mercury,26.61,82.72,110.09,83.03,82.42,112.59,107.66,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-01,Approved,4-Aug-17,441,Kurt; American writer (1922-2007).,,8/4/2017
6450,Vostok Rupes,Vostok Rupes,Mercury,124,-37.88,340.4,-36.32,-38.81,341.71,339.87,Planetocentric  +East  0 - 360,Europe,Russia,"Rupes, rupēs",RU,H-11,Approved,1976,59,"Russian; Bellingshausen's ship for Antarctic exploration, 1819-21.",,10/14/2016
6461,Vyāsa,Vyasa,Mercury,297,49.79,275.38,53.24,46.27,280.78,269.98,Planetocentric  +East  0 - 360,Asia,India,"Crater, craters",AA,H-02,Approved,1979,59,Indian poet (fl. 1500 B.C.).,,10/14/2016
6470,Wagner,Wagner,Mercury,134,-68.25,245.22,-66.66,-69.81,249.45,241,Planetocentric  +East  0 - 360,Europe,Germany,"Crater, craters",AA,H-15,Approved,1976,59,Richard; German composer (1813-1883).,,10/14/2016
6486,Wang Meng,Wang Meng,Mercury,165,8.53,255.88,10.47,6.6,257.84,253.92,Planetocentric  +East  0 - 360,Asia,China,"Crater, craters",AA,H-07,Approved,1976,59,Chinese painter (1308-1385).,,10/14/2016
14975,Warhol,Warhol,Mercury,91,-2.55,353.73,-1.53,-3.56,354.8,352.66,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,H-06,Approved,24-Apr-12,75,"Andy, American artist (1928-1987).",,10/14/2016
15086,Waters,Waters,Mercury,15,-8.96,254.55,-8.8,-9.12,254.71,254.38,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-07,Approved,19-Dec-12,75,"McKinley Morganfield (""Muddy""); American musician (1915-1983).",,10/14/2016
6522,Wergeland,Wergeland,Mercury,42,-37.93,303.64,-37.43,-38.42,304.27,303.02,Planetocentric  +East  0 - 360,Europe,Norway,"Crater, craters",AA,H-11,Approved,1976,59,Henrik Arnold; Norwegian poet (1808-1845).,,10/14/2016
6536,Whitman,Whitman,Mercury,64,41.4,248.36,42.16,40.65,249.36,247.35,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,H-03,Approved,1985,59,Walter; American poet (1819-1892).,,10/14/2016
6580,Wren,Wren,Mercury,204,24.84,324.05,27.23,22.43,326.7,321.41,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,H-02,Approved,1979,59,Christopher; English architect (1632-1723).,,10/14/2016
14392,Xiao Zhao,Xiao Zhao,Mercury,24,10.58,123.84,10.86,10.31,124.13,123.56,Planetocentric  +East  0 - 360,Asia,China,"Crater, craters",AA,H-09,Approved,8-Apr-08,211,Chinese painter (active 1130-1162).,,10/14/2016
15435,Yamada,Yamada,Mercury,17.1,82.54,136.16,82.74,82.34,137.68,134.65,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,H-01,Approved,4-Nov-15,381,Kosaku; Japanese composer and conductor (1886-1965).,,11/4/2015
6648,Yeats,Yeats,Mercury,92,9.44,324.97,10.53,8.36,326.07,323.88,Planetocentric  +East  0 - 360,Europe,Ireland,"Crater, craters",AA,H-06,Approved,1976,59,William Butler; Irish poet and dramatist (1865-1939).,,10/14/2016
15028,Yoshikawa,Yoshikawa,Mercury,30,81.21,106.03,81.57,80.86,108.36,103.7,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,H-01,Approved,6-Aug-12,75,Hidetsugu (Eiji); Japanese novelist (1892-1962).,,8/6/2012
6680,Yun Sǒn-Do,Yun Son Do,Mercury,76,-73.49,249.92,-72.6,-74.37,253.04,246.79,Planetocentric  +East  0 - 360,Asia,Korea,"Crater, craters",AA,H-15,Approved,1976,59,Korean poet (1587-1671).,,10/14/2016
6704,Zarya Rupes,Zarya Rupes,Mercury,128,-42.73,339.58,-41.79,-43.3,340.82,337.43,Planetocentric  +East  0 - 360,Europe,Soviet,"Rupes, rupēs",RU,H-11,Approved,1976,59,"USSR; Motor-sail schooner to study Earth's magnetic field, 1953.",,10/14/2016
6709,Zeami,Zeami,Mercury,129,-2.96,212.59,-1.45,-4.47,214.1,211.07,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,H-08,Approved,1976,59,Motokiyo; Japanese dramatist and playwright (c. 1363-1443).,,10/14/2016
6710,Zeehaen Rupes,Zeehaen Rupes,Mercury,164,49.64,201.85,50.85,47.76,203.73,200.93,Planetocentric  +East  0 - 360,Europe,Netherlands (Dutch),"Rupes, rupēs",RU,H-03,Approved,1976,59,"Dutch; one of Tasman's ships to explore Australia, New Zealand, 1642-43.",,10/14/2016
6749,Zola,Zola,Mercury,70,49.75,181.75,50.58,48.92,183.03,180.48,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,H-03,Approved,1979,59,Emile; French novelist (1840-1902).,,10/14/2016
